Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Brassica juncea,31.76,90.6,729,6.17,14.0,1.69
Brassica juncea,33.06,71.63,649,6.94,10.93,0.47
Brassica juncea,24.99,61.7,1206,5.8,12.0,8.66
Brassica juncea,28.66,44.72,1451,6.0,9.16,0.02
Brassica juncea,26.55,85.68,3013,5.75,13.81,2.86
Brassica juncea,17.53,91.41,3105,7.54,9.63,0.0
Brassica juncea,19.98,70.14,3312,5.97,13.07,0.65
Brassica juncea,27.55,46.77,1481,6.7,12.96,1.19
Brassica juncea,30.21,69.98,609,6.39,8.55,0.33
Brassica juncea,25.26,60.65,2785,7.94,10.8,0.04
Brassica juncea,30.89,47.37,2964,7.7,8.08,0.0
Brassica juncea,18.58,88.82,2854,7.78,10.85,0.01
Brassica juncea,18.0,52.91,3085,7.54,12.21,0.0
Brassica juncea,31.95,68.06,2958,5.82,8.19,0.01
Brassica juncea,16.45,41.55,2941,7.97,13.62,0.0
Brassica juncea,26.06,81.6,3038,6.08,12.19,5.79
Brassica juncea,19.9,74.52,1151,6.72,13.59,14.13
Brassica juncea,28.63,43.5,1977,7.86,9.51,0.0
Brassica juncea,32.59,74.53,1435,5.9,12.78,2.49
Brassica juncea,21.65,89.76,1031,5.76,12.79,3.51
Brassica juncea,31.36,85.25,354,7.17,12.61,1.01
Brassica juncea,28.42,42.62,521,6.15,8.97,0.01
Brassica juncea,33.49,56.36,2711,5.57,15.32,0.02
Brassica juncea,33.35,71.78,2577,6.59,8.14,0.02
Brassica juncea,16.0,80.58,1590,6.48,15.52,0.42
Brassica juncea,32.82,83.25,267,6.27,14.43,0.97
Brassica juncea,27.07,69.01,1377,5.85,9.3,1.99
Brassica juncea,26.84,69.95,1716,7.74,13.7,3.46
Brassica juncea,32.35,44.15,2935,7.31,14.51,0.0
Brassica juncea,26.14,92.87,1369,6.01,8.52,0.29
Brassica juncea,21.35,65.09,2991,7.71,9.45,0.02
Brassica juncea,33.2,64.86,2754,7.74,12.32,0.02
Brassica juncea,26.3,44.05,464,7.26,11.7,0.06
Brassica juncea,20.76,63.16,1472,6.05,12.43,6.95
Brassica juncea,23.48,91.71,3180,5.51,11.38,0.13
Brassica juncea,27.76,92.57,2732,8.0,9.01,0.0
Brassica juncea,22.13,85.25,2536,7.19,12.72,4.24
Brassica juncea,23.78,81.94,1819,5.94,9.45,2.46
Brassica juncea,23.55,52.29,1333,6.04,14.51,3.83
Brassica juncea,28.52,41.3,449,5.86,15.63,0.03
Brassica juncea,30.3,42.07,2217,7.23,14.12,0.03
Brassica juncea,19.77,55.02,2637,6.03,11.37,0.22
Brassica juncea,17.43,62.33,2956,6.98,15.97,0.09
Brassica juncea,24.78,83.18,3234,5.68,14.02,1.72
Brassica juncea,15.1,92.83,3250,7.87,14.04,0.0
Brassica juncea,27.63,57.16,2258,6.93,11.77,3.77
Brassica juncea,26.97,87.53,1881,7.05,11.61,9.66
Brassica juncea,28.14,84.36,3505,6.72,8.97,0.07
Brassica juncea,31.79,86.26,3007,6.21,9.03,0.04
Brassica juncea,29.51,89.59,707,5.98,11.59,2.42
Brassica juncea,27.6,55.14,1436,7.75,8.56,0.01
Brassica juncea,31.77,81.03,3235,6.29,14.96,0.73
Brassica juncea,33.49,59.6,2589,7.24,9.11,0.01
Brassica juncea,30.8,66.42,1875,6.24,14.46,11.08
Brassica juncea,15.47,69.96,735,5.75,8.18,0.0
Brassica juncea,22.39,41.37,2069,7.19,10.67,0.02
Brassica juncea,20.67,42.13,2023,6.16,12.3,0.06
Brassica juncea,28.81,52.88,3143,7.78,13.62,0.02
Brassica juncea,25.41,50.5,1274,6.16,9.19,0.21
Brassica juncea,17.53,75.08,3174,7.24,9.05,0.01
Brassica juncea,26.85,84.37,309,5.75,12.05,3.93
Brassica juncea,22.64,92.55,3209,6.83,12.53,0.85
Brassica juncea,28.2,85.95,3074,5.79,15.71,1.33
Brassica juncea,32.41,62.7,356,6.16,13.91,0.95
Brassica juncea,33.34,84.25,532,5.68,14.05,0.27
Brassica juncea,19.19,59.01,2435,6.67,11.85,0.82
Brassica juncea,34.01,52.57,3508,6.35,14.35,0.01
Brassica juncea,22.9,79.0,3477,7.02,11.63,0.87
Brassica juncea,28.0,91.39,456,6.48,13.36,7.46
Brassica juncea,19.7,53.77,1712,7.13,8.29,0.01
Brassica juncea,32.88,52.2,2189,6.67,15.52,0.18
Brassica juncea,34.43,56.88,747,7.58,8.37,0.0
Brassica juncea,29.07,51.78,634,7.18,11.04,0.25
Brassica juncea,17.65,49.57,1421,6.72,9.29,0.01
Brassica juncea,25.55,60.68,504,5.62,9.33,0.23
Brassica juncea,28.47,57.38,2272,6.4,9.59,0.7
Brassica juncea,29.89,60.95,650,7.72,8.53,0.01
Brassica juncea,27.44,76.86,1901,5.65,13.06,14.84
Brassica juncea,33.89,83.45,353,5.83,15.05,0.18
Brassica juncea,29.34,84.58,276,6.64,11.22,3.17
Brassica juncea,25.61,66.44,1427,6.54,13.56,67.17
Brassica juncea,29.21,63.04,2304,6.48,12.67,10.97
Brassica juncea,18.2,73.63,3464,7.42,12.5,0.04
Brassica juncea,33.14,60.77,3431,6.1,13.77,0.06
Brassica juncea,20.23,59.5,1767,7.91,11.39,0.05
Brassica juncea,24.5,48.04,2482,6.44,13.86,1.16
Brassica juncea,22.19,40.36,277,7.61,9.39,0.0
Brassica juncea,28.82,76.56,1065,7.7,12.82,2.21
Brassica juncea,16.39,43.12,1536,6.82,12.93,0.0
Brassica juncea,25.03,62.7,653,6.83,13.76,21.21
Brassica juncea,22.0,60.94,687,6.4,15.21,9.18
Brassica juncea,19.74,82.69,649,6.96,9.27,0.27
Brassica juncea,24.11,74.43,791,7.26,8.99,0.83
Brassica juncea,23.4,81.17,1804,7.18,11.01,7.78
Brassica juncea,27.5,53.47,997,5.77,11.45,0.99
Brassica juncea,31.78,45.26,2063,7.98,13.37,0.0
Brassica juncea,26.19,69.51,746,7.95,9.31,0.05
Brassica juncea,21.05,40.09,867,5.66,15.95,0.01
Brassica juncea,30.87,78.67,1517,6.31,13.63,17.25
Brassica juncea,15.88,69.0,3197,5.8,9.88,0.0
Brassica juncea,18.82,59.81,2043,6.58,11.26,0.81
Brassica juncea,20.17,76.69,1997,6.12,12.6,9.79
Brassica juncea,21.47,91.85,1703,7.19,8.95,0.15
Brassica juncea,17.07,53.55,2796,6.31,13.27,0.05
Brassica juncea,28.16,52.98,901,7.05,10.62,0.59
Brassica juncea,25.86,91.32,3046,6.69,13.86,3.75
Brassica juncea,16.99,45.13,1819,7.17,10.36,0.0
Brassica juncea,23.44,81.41,1248,7.78,12.93,2.04
Brassica juncea,15.31,67.47,1752,7.76,15.46,0.01
Brassica juncea,18.44,90.18,769,5.75,15.66,0.3
Brassica juncea,27.31,91.0,2035,5.89,14.64,8.31
Brassica juncea,27.85,43.01,200,5.51,15.1,0.01
Brassica juncea,20.87,66.58,1446,6.88,13.04,14.27
Brassica juncea,17.5,67.99,2461,6.13,8.2,0.01
Brassica juncea,16.1,45.26,1548,7.39,9.12,0.0
Brassica juncea,28.57,60.46,2093,6.61,13.87,15.27
Brassica juncea,17.5,87.2,1859,5.61,12.91,0.22
Brassica juncea,33.6,45.51,423,5.66,9.38,0.0
Brassica juncea,15.39,90.1,2712,6.03,8.25,0.0
Brassica juncea,28.72,47.26,244,5.91,11.72,0.09
Brassica juncea,15.4,90.75,756,6.42,9.37,0.0
Brassica juncea,31.87,79.69,264,7.67,12.6,0.15
Brassica juncea,33.39,41.68,1795,5.55,9.02,0.0
Brassica juncea,17.06,73.83,3216,7.6,8.66,0.0
Brassica juncea,24.72,50.36,909,6.66,10.45,0.7
Brassica juncea,24.82,78.34,2798,6.81,10.82,5.77
Brassica juncea,25.86,51.6,2690,7.9,10.98,0.01
Brassica juncea,20.64,74.96,2811,5.73,10.14,0.34
Brassica juncea,22.85,90.92,1499,6.89,8.28,0.23
Brassica juncea,31.39,48.9,2222,6.59,13.55,0.31
Brassica juncea,17.25,89.11,420,6.89,9.64,0.02
Brassica juncea,22.67,82.51,595,7.83,15.84,0.49
Brassica juncea,27.32,43.41,347,6.79,14.5,0.16
Brassica juncea,25.77,52.72,2390,7.93,15.93,0.05
Brassica juncea,26.68,76.51,1260,7.79,14.78,2.93
Brassica juncea,23.63,56.63,3472,7.56,15.7,0.05
Brassica juncea,23.44,49.12,2621,7.62,10.78,0.02
Brassica juncea,17.0,42.78,2231,7.64,14.99,0.0
Brassica juncea,34.98,72.44,3517,5.97,14.47,0.02
Brassica juncea,20.36,72.54,2692,6.22,8.71,0.19
Brassica juncea,22.09,44.7,2209,6.15,12.16,0.18
Brassica juncea,15.1,85.84,2008,6.86,8.24,0.0
Brassica juncea,25.38,42.17,2096,6.74,13.39,0.3
Brassica juncea,30.17,54.22,1507,5.78,12.62,0.96
Brassica juncea,26.32,42.9,1244,6.53,8.66,0.02
Brassica juncea,23.99,71.69,2156,5.65,8.94,0.57
Brassica juncea,34.87,59.35,282,6.0,10.08,0.01
Brassica juncea,27.92,56.33,762,7.77,14.6,0.32
Brassica juncea,24.69,82.27,1178,6.81,14.38,55.06
Brassica juncea,22.31,83.68,3157,7.07,8.02,0.03
Brassica juncea,34.7,44.31,2054,7.8,9.56,0.0
Brassica juncea,17.17,92.51,1055,7.52,9.39,0.0
Brassica juncea,32.58,91.76,3098,5.97,11.6,0.06
Brassica juncea,32.48,69.93,573,6.41,14.46,2.89
Brassica juncea,31.13,62.84,660,7.43,11.7,0.44
Brassica juncea,24.37,64.14,3218,5.58,13.19,0.87
Brassica juncea,34.59,69.42,2693,6.65,12.47,0.2
Brassica juncea,26.83,64.19,2373,5.69,9.24,0.45
Brassica juncea,21.78,71.08,2855,7.3,10.37,0.54
Brassica juncea,26.87,61.35,2110,6.95,15.19,14.83
Brassica juncea,25.84,73.95,1242,5.6,8.67,0.53
Brassica juncea,15.45,93.14,527,6.86,9.22,0.0
Brassica juncea,15.69,58.4,3163,5.84,9.34,0.0
Brassica juncea,16.5,94.5,562,7.16,13.84,0.04
Brassica juncea,30.71,91.1,632,6.62,9.15,0.17
Brassica juncea,24.95,82.08,2203,6.43,8.84,1.85
Brassica juncea,24.45,84.98,2984,7.94,9.61,0.01
Brassica juncea,18.03,61.64,402,6.13,14.48,0.53
Brassica juncea,34.24,68.19,2657,5.86,10.07,0.03
Brassica juncea,30.67,43.19,1471,5.84,12.76,0.05
Brassica juncea,21.3,55.61,2308,6.22,9.99,0.39
Brassica juncea,33.77,77.41,2521,7.12,9.14,0.02
Brassica juncea,21.49,89.86,2717,7.0,10.87,0.77
Brassica juncea,21.81,94.51,2105,7.23,13.45,1.76
Brassica juncea,28.64,83.21,1925,6.95,9.18,1.32
Brassica juncea,20.59,57.11,212,7.49,15.62,0.15
Brassica juncea,34.4,61.01,1859,7.68,11.49,0.01
Brassica juncea,17.21,92.56,831,6.29,8.01,0.0
Brassica juncea,30.29,54.51,1677,7.59,14.96,0.28
Brassica juncea,23.22,61.2,3262,5.65,9.47,0.05
Brassica juncea,20.21,63.66,3370,5.87,8.2,0.0
Brassica juncea,25.54,56.0,705,6.58,13.39,9.48
Brassica juncea,25.54,66.29,998,6.98,14.89,32.02
Brassica juncea,31.85,82.57,2175,7.04,11.65,1.58
Brassica juncea,33.52,85.99,3485,5.74,13.36,0.02
Brassica juncea,25.66,55.8,1203,6.86,9.48,0.88
Brassica juncea,21.67,86.97,446,6.36,8.3,0.15
Brassica juncea,18.63,61.09,943,6.8,13.14,1.64
Brassica juncea,29.65,88.73,383,6.21,11.16,1.74
Brassica juncea,26.16,70.56,1415,7.94,13.22,1.27
Brassica juncea,29.04,65.75,643,5.79,15.77,4.57
Brassica juncea,20.53,93.92,2769,7.35,9.54,0.02
Brassica juncea,30.48,54.27,323,6.07,13.72,0.69
Brassica juncea,20.23,48.18,3349,7.73,11.85,0.0
Brassica juncea,29.6,89.67,2725,7.38,11.4,0.37
Brassica juncea,34.08,84.78,1995,7.35,9.22,0.01
Brassica juncea,17.91,55.31,1863,6.11,12.36,0.28
Brassica juncea,24.28,56.12,3566,6.55,8.67,0.02
Brassica juncea,31.34,60.05,2889,6.93,13.65,0.74
Brassica juncea,17.72,46.12,1061,6.7,8.16,0.0
Brassica juncea,18.29,74.9,1956,7.54,8.17,0.01
Brassica juncea,31.62,68.89,2214,6.73,15.9,3.98
Brassica juncea,21.13,65.9,1715,5.65,15.63,3.79
Brassica juncea,27.77,71.16,877,6.07,14.86,32.52
Brassica juncea,17.72,64.12,3242,7.63,12.57,0.01
Brassica juncea,20.64,88.43,2075,7.67,8.97,0.02
Brassica juncea,21.53,68.59,760,7.28,15.74,4.48
Brassica juncea,32.57,43.25,487,6.76,9.51,0.0
Brassica juncea,19.47,50.5,2370,7.84,11.07,0.0
Brassica juncea,22.96,57.5,982,6.12,8.89,0.35
Brassica juncea,16.04,63.29,3354,7.36,10.21,0.0
Brassica juncea,34.8,73.08,916,6.03,11.82,0.22
Brassica juncea,30.47,68.77,339,6.2,15.9,3.89
Brassica juncea,32.48,71.37,1179,6.29,15.75,3.6
Brassica juncea,20.86,68.39,1039,7.97,10.74,0.07
Brassica juncea,18.22,68.12,2806,5.6,13.53,0.21
Brassica juncea,15.23,51.96,1818,6.48,13.83,0.02
Brassica juncea,20.16,65.81,1936,6.72,11.72,5.5
Brassica juncea,24.56,87.71,3466,6.92,15.74,1.0
Brassica juncea,16.4,56.49,1838,6.68,12.1,0.1
Brassica juncea,21.14,42.8,3538,5.87,13.17,0.0
Brassica juncea,17.79,78.21,1558,7.0,8.64,0.06
Brassica juncea,20.44,44.52,3387,6.67,9.09,0.0
Brassica juncea,24.08,71.6,1762,6.61,8.19,1.14
Brassica juncea,33.99,53.46,3503,6.79,12.68,0.01
Brassica juncea,31.84,86.05,1568,5.58,9.22,0.06
Brassica juncea,15.46,68.43,377,6.07,14.03,0.08
Brassica juncea,31.46,94.91,1727,7.61,10.68,0.04
Brassica juncea,30.22,82.39,1994,7.15,13.06,7.04
Brassica juncea,16.62,70.91,1820,5.56,9.6,0.02
Brassica juncea,17.11,90.03,2882,6.31,10.21,0.02
Brassica juncea,19.38,81.06,2141,7.71,10.18,0.07
Brassica juncea,31.9,62.45,2273,5.69,13.0,0.69
Brassica juncea,24.85,43.19,2417,7.68,10.03,0.0
Brassica juncea,29.22,94.87,2909,7.62,9.43,0.01
Brassica juncea,27.09,65.6,1638,7.51,13.98,7.02
Brassica juncea,18.72,57.63,3269,5.56,12.66,0.02
Brassica juncea,23.68,80.5,1505,6.18,14.3,57.58
Brassica juncea,31.5,44.43,380,6.61,9.64,0.0
Brassica juncea,27.26,70.27,1948,6.14,15.75,33.76
Brassica juncea,31.76,58.92,1560,7.62,10.66,0.06
Brassica juncea,19.89,92.71,914,6.44,11.7,1.42
Brassica juncea,25.63,50.68,2436,6.94,12.09,1.14
Brassica juncea,32.94,56.25,3331,6.1,11.42,0.02
Brassica juncea,17.89,55.44,1785,7.09,13.81,0.27
Brassica juncea,15.85,84.09,2734,7.64,11.14,0.0
Brassica juncea,33.19,62.43,786,7.87,13.53,0.03
Brassica juncea,21.33,57.61,2994,7.59,11.46,0.06
Brassica juncea,23.91,58.2,1772,6.55,15.61,14.41
Brassica juncea,26.16,77.15,1367,5.87,15.52,31.67
Brassica juncea,18.21,59.76,2800,6.33,11.87,0.23
Brassica juncea,27.28,53.75,958,7.95,11.18,0.04
Brassica juncea,34.38,49.21,3312,7.73,10.8,0.0
Brassica juncea,29.0,73.61,1479,6.94,11.72,17.83
Brassica juncea,34.17,71.04,1391,6.36,12.8,1.13
Brassica juncea,25.03,57.95,3309,6.67,12.94,1.47
Brassica juncea,30.45,76.94,3429,7.89,11.48,0.01
Brassica juncea,25.33,77.95,708,6.96,11.54,18.06
Brassica juncea,31.91,67.4,3112,5.82,14.09,0.39
Brassica juncea,19.03,49.02,2150,6.55,8.18,0.0
Brassica juncea,16.58,87.62,1544,5.96,14.63,0.29
Brassica juncea,30.71,44.43,295,6.53,13.52,0.06
Brassica juncea,22.05,72.65,3190,6.23,15.77,3.13
Brassica juncea,22.71,59.04,1838,5.53,15.18,2.13
Brassica juncea,29.82,82.45,1825,5.62,12.65,4.23
Brassica juncea,16.45,82.02,2289,7.34,12.41,0.09
Brassica juncea,25.65,86.36,1103,6.78,11.76,21.19
Brassica juncea,26.54,58.54,2482,7.65,9.46,0.06
Brassica juncea,15.47,81.45,1813,6.66,14.14,0.27
Brassica juncea,32.97,78.42,2692,6.35,9.46,0.1
Brassica juncea,23.73,75.36,570,7.41,13.94,8.18
Brassica juncea,33.94,81.73,1335,6.43,9.82,0.17
Brassica juncea,21.62,86.87,3125,7.16,15.41,0.88
Brassica juncea,32.96,40.81,1469,6.5,15.54,0.01
Brassica juncea,21.69,60.54,380,7.57,9.08,0.03
Brassica juncea,31.91,79.15,1281,7.89,12.97,0.17
Brassica juncea,30.02,76.71,1945,6.0,14.42,16.1
Brassica juncea,17.17,42.16,2413,5.62,12.34,0.0
Brassica juncea,32.87,42.14,2739,6.11,15.27,0.0
Brassica juncea,33.59,52.69,3243,5.88,9.81,0.0
Brassica juncea,31.84,79.1,1216,6.23,14.75,7.49
Brassica juncea,25.24,76.38,248,6.88,8.85,0.79
Brassica juncea,32.26,66.99,1406,6.11,9.03,0.19
Brassica juncea,23.7,55.88,1882,7.48,13.67,1.75
Brassica juncea,26.53,92.43,1545,5.56,10.65,0.85
Brassica juncea,15.58,93.31,1158,7.44,14.68,0.01
Brassica juncea,30.83,63.29,3360,5.72,10.92,0.06
Brassica juncea,16.93,82.04,2329,7.6,11.61,0.03
Brassica juncea,20.81,54.35,1028,7.03,8.4,0.03
Brassica juncea,27.58,82.17,1778,6.6,14.02,56.09
Brassica juncea,24.2,89.36,3522,7.6,13.89,0.12
Brassica juncea,33.18,55.81,1822,5.96,12.36,0.22
Brassica juncea,28.29,77.77,2079,6.29,13.51,42.67
Brassica juncea,30.37,78.28,974,6.31,15.93,12.0
Brassica juncea,17.37,71.12,2483,5.55,11.36,0.07
Brassica juncea,25.31,71.92,1393,6.19,12.37,56.26
Brassica juncea,32.96,92.33,3203,7.21,12.87,0.03
Brassica juncea,33.2,79.22,2077,7.81,14.97,0.08
Brassica juncea,20.89,74.1,1472,6.95,15.28,16.51
Brassica juncea,34.45,70.66,3313,7.06,13.63,0.04
Brassica juncea,30.28,63.07,337,7.98,12.56,0.05
Brassica juncea,26.07,79.76,1132,6.82,11.75,34.25
Brassica juncea,24.61,78.16,2315,7.27,11.16,5.95
Brassica juncea,33.52,77.53,2415,7.8,9.09,0.0
Brassica juncea,29.85,94.13,227,5.58,14.55,0.28
Brassica juncea,32.55,67.52,853,6.28,10.45,0.65
Brassica juncea,29.95,92.06,1533,7.34,11.09,0.66
Brassica juncea,24.72,48.29,2115,6.27,14.45,1.78
Brassica juncea,28.28,69.77,3286,7.4,9.94,0.12
Brassica juncea,22.12,70.26,1754,6.1,9.81,3.64
Brassica juncea,34.97,93.85,608,7.69,10.48,0.0
Brassica juncea,20.74,66.19,3381,7.0,9.04,0.03
Brassica juncea,26.52,76.64,267,6.66,14.98,23.86
Brassica juncea,29.95,47.29,1524,7.06,11.78,0.21
Brassica juncea,18.45,73.35,907,7.69,15.47,0.21
Brassica juncea,27.31,64.9,610,5.58,15.36,3.93
Brassica juncea,33.49,43.62,968,7.86,10.92,0.0
Brassica juncea,34.91,51.48,1844,6.11,15.19,0.03
Brassica juncea,15.16,90.68,2122,6.6,8.96,0.0
Brassica juncea,20.55,59.24,489,5.91,12.06,1.04
Brassica juncea,16.39,85.55,793,6.26,14.49,0.33
Brassica juncea,21.71,71.85,710,6.09,15.79,12.57
Brassica juncea,25.01,50.73,744,7.88,14.34,0.07
Brassica juncea,31.32,63.51,3095,6.83,12.01,0.53
Brassica juncea,19.48,68.29,380,5.65,11.75,0.51
Brassica juncea,32.06,73.35,2283,7.91,8.65,0.0
Brassica juncea,30.43,49.42,388,6.99,15.69,0.16
Brassica juncea,19.33,61.2,356,6.78,12.07,0.89
Brassica juncea,27.25,59.96,3473,6.68,14.64,1.16
Brassica juncea,19.82,82.28,2323,6.9,14.64,5.22
Brassica juncea,16.17,73.02,880,7.46,9.18,0.0
Brassica juncea,34.86,66.64,417,7.52,11.36,0.01
Brassica juncea,23.85,69.42,3226,6.02,8.56,0.11
Brassica juncea,23.96,56.9,2398,6.76,8.21,0.12
Brassica juncea,32.03,83.12,1752,7.07,15.49,2.53
Brassica juncea,20.16,58.19,1739,7.45,12.05,0.49
Brassica juncea,26.59,81.41,854,6.0,11.72,17.39
Brassica juncea,18.7,45.95,453,6.78,13.68,0.04
Brassica juncea,25.68,74.58,2521,7.52,11.43,2.37
Brassica juncea,26.08,81.2,670,6.09,10.73,8.89
Brassica juncea,31.49,46.11,1044,5.84,15.27,0.06
Brassica juncea,25.54,69.07,1496,6.48,12.78,69.58
Brassica juncea,30.32,69.85,1586,6.87,11.73,9.59
Brassica juncea,22.63,74.18,2245,5.6,9.34,0.53
Brassica juncea,25.76,60.04,905,5.7,14.12,6.85
Brassica juncea,29.36,86.78,384,7.09,13.1,3.74
Brassica juncea,31.6,90.73,1099,7.82,8.23,0.0
Brassica juncea,26.04,84.77,1680,5.83,13.4,23.13
Brassica juncea,34.88,77.88,1858,5.75,11.2,0.08
Brassica juncea,18.55,62.02,460,6.22,8.21,0.02
Brassica juncea,22.88,59.55,3465,7.07,11.95,0.31
Brassica juncea,22.42,77.62,3329,6.25,9.4,0.26
Brassica juncea,21.24,58.78,3498,7.71,10.71,0.01
Brassica juncea,27.57,84.77,3150,7.54,13.17,0.62
Brassica juncea,25.99,44.54,272,5.81,9.58,0.01
Brassica juncea,33.85,55.07,939,6.42,11.73,0.12
Brassica juncea,21.41,57.53,220,7.7,14.78,0.12
Brassica juncea,15.51,43.01,1554,6.02,15.19,0.0
Brassica juncea,30.3,94.08,1050,6.91,14.25,2.73
Brassica juncea,31.99,55.66,1723,6.64,14.89,1.24
Brassica juncea,27.74,74.0,1089,7.59,12.97,5.26
Brassica juncea,18.3,46.67,1479,5.99,12.09,0.04
Brassica juncea,25.8,84.44,212,7.35,13.05,3.65
Brassica juncea,29.35,52.27,2006,5.92,13.47,1.33
Brassica juncea,33.12,89.83,1682,5.76,11.52,0.2
Brassica juncea,33.04,68.42,2398,7.81,14.59,0.06
Brassica juncea,26.2,77.78,2787,6.13,11.12,6.87
Brassica juncea,25.17,89.49,2118,7.83,8.14,0.01
Brassica juncea,20.33,94.7,918,7.48,14.89,0.33
Brassica juncea,19.36,75.71,1710,6.37,11.04,3.85
Brassica juncea,20.64,58.26,2122,6.68,11.26,1.79
Brassica juncea,19.8,93.42,1736,6.92,11.99,1.22
Brassica juncea,22.61,70.57,3154,7.02,15.6,2.83
Brassica juncea,18.09,91.54,1215,7.04,10.47,0.13
Brassica juncea,19.97,59.67,2085,6.51,8.65,0.12
Brassica juncea,34.36,72.76,2949,7.53,13.84,0.03
Brassica juncea,15.19,80.94,2906,5.77,13.78,0.02
Brassica juncea,24.63,87.34,1942,7.25,9.79,1.38
Brassica juncea,30.02,86.77,3057,7.95,8.48,0.0
Brassica juncea,15.54,73.08,1649,6.99,9.25,0.01
Brassica juncea,29.59,88.11,1826,5.6,11.81,1.7
Brassica juncea,21.56,74.5,3471,7.28,14.19,0.6
Brassica juncea,32.77,85.84,1656,6.4,8.34,0.05
Brassica juncea,23.81,75.85,941,6.64,11.47,28.68
Brassica juncea,16.76,42.07,1079,7.56,10.93,0.0
Brassica juncea,22.54,71.2,1872,6.25,11.49,20.58
Brassica juncea,19.75,50.94,623,7.75,12.98,0.02
Brassica juncea,33.13,72.95,1274,7.47,11.67,0.29
Brassica juncea,33.02,52.49,2622,7.74,9.43,0.0
Brassica juncea,18.88,63.19,3011,7.15,15.39,0.24
Brassica juncea,27.95,84.94,2595,5.58,12.68,2.52
Brassica juncea,15.58,59.94,765,7.58,10.15,0.0
Brassica juncea,20.74,57.23,1558,6.08,15.0,3.65
Brassica juncea,32.62,78.6,1764,6.86,13.75,4.08
Brassica juncea,24.55,76.39,651,7.2,14.2,19.9
Brassica juncea,25.97,45.54,1334,7.37,8.83,0.01
Brassica juncea,17.67,63.73,541,7.39,15.38,0.14
Brassica juncea,30.26,51.66,507,7.8,14.47,0.03
Brassica juncea,28.12,42.36,3452,6.86,8.97,0.0
Brassica juncea,33.64,68.56,2410,6.38,10.41,0.21
Brassica juncea,26.71,74.33,2007,6.19,15.37,49.01
Brassica juncea,23.07,41.55,957,7.08,12.23,0.07
Brassica juncea,16.2,75.57,1412,7.2,9.96,0.04
Brassica juncea,27.22,57.33,566,7.76,13.76,0.37
Brassica juncea,30.56,91.96,3403,7.18,11.98,0.08
Brassica juncea,34.7,46.81,365,7.6,11.4,0.0
Brassica juncea,33.92,73.26,1142,7.55,8.78,0.01
Brassica juncea,16.39,49.39,2353,7.33,11.81,0.0
Brassica juncea,29.29,42.96,843,5.92,9.77,0.01
Brassica juncea,34.56,59.82,539,6.99,9.47,0.01
Brassica juncea,28.98,52.05,2964,6.61,9.0,0.03
Brassica juncea,16.53,91.34,482,5.62,12.63,0.02
Brassica juncea,18.5,80.24,1919,6.32,12.65,3.73
Brassica juncea,31.63,83.31,3067,6.39,15.56,0.92
Brassica juncea,27.65,65.58,427,7.37,9.37,0.3
Brassica juncea,26.5,58.84,2817,6.85,9.34,0.34
Brassica juncea,27.54,93.08,414,7.36,9.61,0.12
Brassica juncea,20.58,86.46,2739,6.79,13.89,3.43
Brassica juncea,17.63,59.85,3013,6.32,13.16,0.15
Brassica juncea,33.36,44.91,1409,7.84,11.27,0.0
Brassica juncea,25.41,55.08,1008,5.68,13.9,2.95
Brassica juncea,33.68,81.48,1405,7.2,9.63,0.07
Brassica juncea,23.02,72.43,295,6.3,12.39,14.72
Brassica juncea,30.25,87.72,459,6.96,8.5,0.08
Brassica juncea,31.32,58.59,3133,5.79,12.86,0.15
Brassica juncea,33.79,46.6,1869,7.01,13.62,0.02
Brassica juncea,23.09,43.37,2965,7.76,8.08,0.0
Brassica juncea,32.62,47.54,2976,7.59,12.13,0.0
Brassica juncea,27.04,46.01,1922,6.5,10.73,0.3
Brassica juncea,16.66,80.26,3401,5.71,11.57,0.01
Brassica juncea,29.94,76.18,1731,6.91,9.43,1.67
Brassica juncea,31.05,80.38,3369,5.59,10.22,0.03
Brassica juncea,24.24,83.14,1417,5.98,8.89,1.45
Brassica juncea,27.74,75.66,2906,7.96,15.97,0.14
Brassica juncea,21.36,56.07,2915,7.66,13.07,0.08
Brassica juncea,30.83,94.3,3436,7.51,8.1,0.0
Brassica juncea,32.09,58.11,1345,6.21,15.56,1.31
Brassica juncea,24.26,70.56,2684,6.86,14.43,20.86
Brassica juncea,15.53,68.5,3354,6.65,12.11,0.01
Brassica juncea,30.98,53.38,3182,5.79,15.16,0.06
Brassica juncea,23.66,78.21,2720,6.56,8.23,0.38
Brassica juncea,25.57,41.69,1390,7.01,11.73,0.12
Brassica juncea,25.48,40.82,2523,5.75,11.22,0.02
Brassica juncea,33.65,57.07,2946,7.08,8.35,0.0
Brassica juncea,20.87,83.74,613,7.53,12.42,0.99
Brassica juncea,18.7,84.0,3340,6.19,13.24,0.28
Brassica juncea,34.3,89.25,3253,7.08,15.81,0.01
Brassica juncea,18.73,55.16,1177,6.12,10.53,0.17
Brassica juncea,27.1,43.25,890,6.03,13.57,0.26
Brassica juncea,29.46,78.94,1854,6.56,9.71,3.49
Brassica juncea,18.08,46.9,892,6.97,14.74,0.04
Brassica juncea,23.82,58.16,2982,7.68,9.4,0.02
Brassica juncea,17.55,40.13,2334,7.27,10.75,0.0
