Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Oryza sativa,22.47,96.46,1423,6.47,10.29,0.49
Oryza sativa,37.69,77.35,436,7.41,11.4,0.01
Oryza sativa,37.49,71.25,994,6.35,12.6,0.08
Oryza sativa,31.09,77.14,1028,6.55,13.35,1.87
Oryza sativa,37.38,91.56,715,5.31,10.6,0.09
Oryza sativa,21.11,86.38,159,5.79,13.69,3.02
Oryza sativa,32.78,61.96,950,5.44,13.28,0.0
Oryza sativa,30.37,63.18,841,5.54,11.11,0.03
Oryza sativa,22.69,65.55,215,6.71,13.13,0.1
Oryza sativa,23.27,78.57,393,7.43,12.61,0.16
Oryza sativa,31.08,83.65,266,5.67,13.91,2.45
Oryza sativa,32.15,65.84,90,7.45,13.98,0.0
Oryza sativa,29.37,70.58,771,6.57,12.62,1.88
Oryza sativa,21.75,87.6,103,5.35,12.99,1.59
Oryza sativa,20.57,70.9,797,5.74,13.75,0.13
Oryza sativa,32.74,65.34,1121,7.18,10.07,0.0
Oryza sativa,22.65,71.67,647,7.43,13.25,0.02
Oryza sativa,30.58,65.06,1040,6.9,10.65,0.02
Oryza sativa,27.38,68.87,937,5.6,11.36,0.45
Oryza sativa,28.69,62.67,2,5.37,13.69,0.0
Oryza sativa,29.13,75.03,1062,6.1,11.2,3.97
Oryza sativa,23.83,94.91,1043,7.26,13.18,0.35
Oryza sativa,24.51,95.38,821,7.48,10.26,0.06
Oryza sativa,32.55,88.81,26,6.95,13.39,1.24
Oryza sativa,31.67,64.34,176,6.26,12.84,0.15
Oryza sativa,26.81,96.91,328,7.41,11.2,0.48
Oryza sativa,34.59,95.55,1019,6.74,11.18,1.63
Oryza sativa,30.21,78.96,745,6.76,10.55,3.04
Oryza sativa,33.4,91.1,143,7.17,11.69,0.96
Oryza sativa,27.8,77.11,817,5.46,12.19,3.42
Oryza sativa,36.12,70.73,948,6.15,11.98,0.22
Oryza sativa,22.7,74.98,1324,6.55,11.0,0.48
Oryza sativa,21.26,95.51,1007,6.43,12.6,8.9
Oryza sativa,21.26,87.42,1204,7.37,10.17,0.02
Oryza sativa,26.13,67.46,378,7.41,11.98,0.02
Oryza sativa,33.66,80.21,831,7.21,12.98,0.22
Oryza sativa,27.96,95.94,989,6.87,13.71,2.01
Oryza sativa,21.92,89.55,387,7.34,10.4,0.2
Oryza sativa,23.25,67.19,397,5.58,12.29,0.31
Oryza sativa,24.5,70.28,1320,6.63,12.14,0.27
Oryza sativa,25.02,95.11,1030,5.11,10.41,0.21
Oryza sativa,32.22,83.03,1338,6.28,12.52,2.79
Oryza sativa,30.32,99.76,636,5.04,11.32,0.39
Oryza sativa,31.53,60.29,523,6.1,12.15,0.05
Oryza sativa,26.46,87.98,1263,6.53,11.9,10.87
Oryza sativa,33.99,76.71,118,6.77,12.61,1.05
Oryza sativa,29.84,76.18,498,5.61,10.59,2.2
Oryza sativa,31.48,85.03,855,5.74,12.91,10.1
Oryza sativa,36.05,94.28,355,6.77,13.41,0.84
Oryza sativa,33.55,95.16,1135,5.55,13.15,0.83
Oryza sativa,34.25,70.16,1357,5.03,11.81,0.0
Oryza sativa,33.58,82.03,511,5.47,13.65,0.77
Oryza sativa,23.01,63.0,988,5.64,11.71,0.04
Oryza sativa,35.66,62.71,343,5.46,12.24,0.0
Oryza sativa,28.5,94.44,1275,7.44,11.43,0.08
Oryza sativa,37.65,74.25,1,7.42,11.56,0.0
Oryza sativa,25.03,87.88,237,5.89,12.2,50.03
Oryza sativa,22.24,95.51,1376,7.15,12.98,0.13
Oryza sativa,31.37,95.24,1280,5.23,13.31,0.15
Oryza sativa,35.49,71.68,1212,7.47,12.29,0.0
Oryza sativa,21.91,88.41,308,6.29,11.34,30.64
Oryza sativa,20.21,69.47,1385,7.1,12.01,0.01
Oryza sativa,20.26,68.08,595,7.17,10.38,0.01
Oryza sativa,23.7,69.22,336,7.29,13.09,0.03
Oryza sativa,37.07,77.93,977,5.69,10.76,0.14
Oryza sativa,24.43,80.02,299,5.88,13.41,8.84
Oryza sativa,25.83,83.13,668,7.33,12.6,0.94
Oryza sativa,33.33,67.58,1169,5.18,10.88,0.0
Oryza sativa,35.29,95.14,1294,7.31,12.15,0.03
Oryza sativa,35.53,74.57,361,7.38,12.89,0.01
Oryza sativa,26.4,74.57,342,6.68,12.52,6.13
Oryza sativa,37.43,94.06,816,5.69,11.74,0.91
Oryza sativa,24.34,76.94,234,6.46,13.34,5.56
Oryza sativa,28.11,95.16,510,6.96,13.04,7.3
Oryza sativa,37.92,87.64,881,6.7,13.0,0.4
Oryza sativa,32.73,79.0,815,5.12,11.54,0.24
Oryza sativa,25.13,62.84,1261,7.39,11.27,0.0
Oryza sativa,24.43,81.25,13,6.56,10.74,6.38
Oryza sativa,28.98,97.06,1072,7.48,13.94,0.02
Oryza sativa,33.45,82.42,602,7.04,12.98,1.13
Oryza sativa,24.44,66.72,315,5.05,10.81,0.01
Oryza sativa,26.89,71.29,880,5.91,10.13,0.55
Oryza sativa,31.81,90.09,165,5.18,12.22,1.3
Oryza sativa,26.01,63.39,346,6.92,10.87,0.04
Oryza sativa,29.72,90.47,35,5.58,12.96,7.79
Oryza sativa,32.3,93.01,125,5.48,13.55,1.46
Oryza sativa,28.9,98.0,927,5.9,13.7,5.43
Oryza sativa,25.19,90.47,667,6.86,13.13,11.07
Oryza sativa,34.84,89.65,591,5.05,12.31,0.22
Oryza sativa,23.39,76.69,106,6.95,12.74,1.37
Oryza sativa,22.88,81.16,353,5.15,13.66,0.23
Oryza sativa,34.59,88.56,122,5.71,13.01,2.94
Oryza sativa,33.36,74.71,841,6.17,10.1,0.52
Oryza sativa,23.37,79.73,1117,6.92,13.34,0.72
Oryza sativa,37.38,89.54,869,6.92,10.26,0.1
Oryza sativa,23.84,97.56,995,6.15,13.59,6.1
Oryza sativa,24.43,94.43,1246,6.28,12.27,11.56
Oryza sativa,33.84,79.16,445,5.29,12.64,0.55
Oryza sativa,21.89,97.98,997,5.82,12.95,4.99
Oryza sativa,24.83,90.52,983,6.33,11.49,34.43
Oryza sativa,21.18,64.81,1488,6.52,10.17,0.0
Oryza sativa,24.27,82.54,230,6.95,12.16,6.93
Oryza sativa,31.74,63.4,1047,6.89,13.02,0.01
Oryza sativa,22.64,89.22,33,5.13,10.26,0.17
Oryza sativa,31.1,67.35,800,5.16,10.09,0.0
Oryza sativa,27.36,63.27,991,6.37,11.37,0.13
Oryza sativa,27.14,99.42,161,6.76,12.76,9.84
Oryza sativa,29.5,60.45,1248,5.86,13.38,0.0
Oryza sativa,31.54,77.04,743,7.42,10.47,0.03
Oryza sativa,24.56,64.24,1361,6.84,12.96,0.01
Oryza sativa,29.91,85.05,1103,5.07,10.12,0.06
Oryza sativa,29.75,99.42,832,5.15,13.75,0.19
Oryza sativa,28.7,94.47,896,7.13,12.31,3.0
Oryza sativa,22.75,81.84,549,6.05,12.32,29.72
Oryza sativa,34.94,96.93,387,5.74,10.01,0.66
Oryza sativa,36.04,92.79,1016,6.98,12.14,0.48
Oryza sativa,34.95,98.12,904,5.3,12.99,0.25
Oryza sativa,23.04,71.45,1254,5.45,13.32,0.05
Oryza sativa,21.13,79.45,842,6.76,10.6,1.4
Oryza sativa,37.3,69.73,50,6.35,12.22,0.07
Oryza sativa,20.22,76.63,323,5.44,13.28,0.39
Oryza sativa,26.32,96.52,97,5.83,12.76,20.7
Oryza sativa,36.22,96.22,555,7.1,12.38,0.38
Oryza sativa,28.5,92.62,552,5.36,10.77,4.56
Oryza sativa,32.17,68.17,1239,5.39,13.98,0.0
Oryza sativa,33.48,69.43,136,6.99,10.87,0.05
Oryza sativa,23.39,92.76,672,7.0,11.34,6.35
Oryza sativa,20.82,80.66,682,5.54,10.15,0.64
Oryza sativa,22.5,80.26,591,5.51,13.69,1.37
Oryza sativa,22.09,94.4,97,5.7,11.93,11.19
Oryza sativa,20.97,89.1,483,6.11,13.71,7.27
Oryza sativa,28.1,74.39,1337,5.1,10.51,0.01
Oryza sativa,28.26,73.79,1239,5.82,12.56,1.2
Oryza sativa,22.47,81.58,1025,7.06,13.3,0.55
Oryza sativa,35.0,62.11,591,6.84,12.51,0.01
Oryza sativa,31.22,83.4,17,6.55,13.92,2.15
Oryza sativa,30.6,64.05,583,7.0,13.68,0.01
Oryza sativa,23.97,62.1,127,6.33,13.23,0.05
Oryza sativa,30.69,79.43,79,7.29,13.58,0.11
Oryza sativa,29.23,79.94,1389,5.11,10.72,0.04
Oryza sativa,32.22,71.27,137,5.21,11.01,0.05
Oryza sativa,33.98,97.63,134,7.46,10.91,0.04
Oryza sativa,23.41,67.51,1466,5.14,10.28,0.0
Oryza sativa,27.38,64.09,1181,7.47,10.39,0.0
Oryza sativa,26.87,61.03,426,5.28,10.26,0.0
Oryza sativa,29.08,60.57,114,6.67,11.81,0.03
Oryza sativa,31.75,65.25,963,7.02,13.07,0.01
Oryza sativa,30.91,82.61,904,6.62,12.52,12.11
Oryza sativa,24.58,94.98,281,6.84,11.98,16.16
Oryza sativa,32.61,73.02,558,7.03,13.03,0.27
Oryza sativa,36.62,80.0,378,7.16,12.92,0.09
Oryza sativa,30.56,91.37,1083,7.0,11.74,2.96
Oryza sativa,31.13,98.27,1162,7.48,13.87,0.01
Oryza sativa,37.8,87.75,173,5.57,10.0,0.07
Oryza sativa,37.31,81.45,468,5.56,12.28,0.55
Oryza sativa,31.77,89.79,381,6.69,13.93,3.42
Oryza sativa,29.9,89.87,734,5.71,11.46,26.11
Oryza sativa,23.51,66.71,433,6.19,13.73,0.22
Oryza sativa,22.08,69.49,1341,5.44,12.68,0.02
Oryza sativa,30.13,67.28,308,5.39,10.57,0.05
Oryza sativa,28.7,68.37,69,6.64,11.79,0.7
Oryza sativa,30.42,97.87,1096,6.99,12.88,1.33
Oryza sativa,30.84,76.35,1485,6.21,10.2,0.14
Oryza sativa,32.77,80.85,168,6.4,12.21,11.27
Oryza sativa,36.86,80.95,1415,6.45,13.6,0.04
Oryza sativa,31.51,86.14,710,5.99,10.27,8.01
Oryza sativa,29.0,88.39,60,5.27,12.19,3.13
Oryza sativa,35.99,71.35,845,5.72,12.62,0.15
Oryza sativa,21.55,94.67,59,7.41,10.09,0.03
Oryza sativa,23.95,87.22,774,5.49,12.08,11.33
Oryza sativa,35.95,87.48,399,7.25,10.41,0.07
Oryza sativa,20.35,77.79,597,5.2,12.29,0.32
Oryza sativa,32.8,70.02,73,5.09,12.64,0.02
Oryza sativa,20.2,76.58,742,6.58,10.18,0.59
Oryza sativa,24.98,82.05,673,6.42,13.4,15.86
Oryza sativa,34.11,61.96,1404,6.13,11.42,0.0
Oryza sativa,29.29,67.45,666,5.64,11.14,0.39
Oryza sativa,25.01,65.34,190,5.67,13.6,0.07
Oryza sativa,37.43,66.26,387,5.68,12.48,0.01
Oryza sativa,27.59,88.11,1489,7.23,12.06,0.16
Oryza sativa,34.71,89.24,161,5.56,11.9,2.95
Oryza sativa,34.11,91.2,728,6.14,10.02,2.4
Oryza sativa,22.32,89.61,1357,7.09,10.49,0.14
Oryza sativa,34.59,60.4,355,6.39,11.54,0.01
Oryza sativa,24.68,71.17,665,5.95,11.21,2.95
Oryza sativa,31.19,84.33,1352,6.15,11.42,3.89
Oryza sativa,25.82,73.26,481,6.5,12.72,6.18
Oryza sativa,29.52,73.06,955,6.44,12.89,2.54
Oryza sativa,20.78,87.18,1212,6.92,10.18,0.22
Oryza sativa,20.69,81.22,964,7.23,13.38,0.11
Oryza sativa,25.15,79.56,1257,7.32,10.67,0.05
Oryza sativa,20.53,96.43,1156,5.06,10.89,0.05
Oryza sativa,32.24,76.4,958,5.57,12.45,1.33
Oryza sativa,29.1,80.15,1009,6.3,10.42,5.07
Oryza sativa,25.64,76.23,255,5.48,11.58,3.26
Oryza sativa,22.02,65.84,819,5.54,13.66,0.02
Oryza sativa,27.13,82.76,1182,6.41,10.16,2.49
Oryza sativa,27.68,64.45,833,6.29,11.5,0.36
Oryza sativa,21.85,88.77,303,7.12,10.75,1.24
Oryza sativa,29.51,98.94,73,6.84,10.1,1.14
Oryza sativa,36.31,62.7,614,5.59,12.34,0.01
Oryza sativa,31.14,66.63,995,5.4,13.72,0.01
Oryza sativa,28.43,70.48,1189,5.14,11.67,0.03
Oryza sativa,21.0,85.53,621,6.54,12.81,13.23
Oryza sativa,25.79,87.19,518,6.73,12.88,25.17
Oryza sativa,37.07,69.58,36,5.61,13.37,0.01
Oryza sativa,27.33,72.19,1453,7.2,13.78,0.0
Oryza sativa,26.85,95.97,1297,6.0,13.83,1.71
Oryza sativa,22.98,71.59,589,6.8,10.62,0.52
Oryza sativa,21.08,96.81,214,7.18,13.92,0.14
Oryza sativa,29.32,89.28,617,5.12,13.13,1.14
Oryza sativa,31.0,66.83,708,6.06,10.31,0.18
Oryza sativa,22.29,84.75,68,6.91,13.5,1.54
Oryza sativa,20.48,96.45,250,5.22,13.66,0.2
Oryza sativa,37.92,80.46,464,6.07,10.42,0.32
Oryza sativa,22.59,81.8,38,5.2,12.33,0.68
Oryza sativa,35.82,90.62,1031,6.96,13.4,0.22
Oryza sativa,29.79,86.22,1147,5.47,13.36,1.4
Oryza sativa,34.01,80.96,191,6.2,13.92,1.34
Oryza sativa,25.37,66.18,672,7.5,12.98,0.0
Oryza sativa,37.93,83.08,1290,5.93,12.45,0.17
Oryza sativa,26.7,78.12,1274,6.08,11.55,4.38
Oryza sativa,25.29,90.4,1000,5.93,13.27,14.9
Oryza sativa,24.0,63.01,1370,7.31,13.16,0.0
Oryza sativa,36.44,69.01,182,6.28,11.4,0.12
Oryza sativa,26.24,78.58,463,7.14,13.43,0.8
Oryza sativa,34.51,89.47,383,6.6,13.72,2.3
Oryza sativa,24.32,63.38,556,7.4,10.4,0.0
Oryza sativa,21.9,82.91,786,6.39,12.98,12.87
Oryza sativa,29.32,90.49,208,7.33,11.96,1.2
Oryza sativa,28.54,94.92,1152,6.44,13.43,6.07
Oryza sativa,27.53,69.6,318,6.43,13.32,1.23
Oryza sativa,21.08,60.25,954,5.75,12.08,0.01
Oryza sativa,30.25,90.59,1255,5.18,11.35,0.38
Oryza sativa,36.67,69.18,1151,5.53,10.45,0.0
Oryza sativa,27.0,70.78,1475,5.12,11.61,0.01
Oryza sativa,25.44,62.07,547,6.97,12.84,0.02
Oryza sativa,25.05,74.46,1361,5.62,10.59,0.17
Oryza sativa,25.79,97.7,943,7.16,10.44,0.53
Oryza sativa,33.94,71.99,34,5.32,13.55,0.02
Oryza sativa,23.66,71.25,418,6.21,12.51,3.88
Oryza sativa,32.76,77.57,65,6.61,11.66,3.25
Oryza sativa,20.26,99.77,1042,7.19,10.34,0.06
Oryza sativa,36.75,86.24,1092,7.02,11.77,0.18
Oryza sativa,23.85,85.64,725,5.71,10.39,6.93
Oryza sativa,29.61,78.04,997,7.48,12.39,0.07
Oryza sativa,35.34,61.25,1006,7.37,10.88,0.0
Oryza sativa,23.14,91.6,460,5.97,10.33,12.75
Oryza sativa,27.03,71.33,392,6.14,10.91,3.46
Oryza sativa,32.23,87.62,1151,7.33,12.39,0.18
Oryza sativa,24.19,64.9,1165,5.4,12.7,0.02
Oryza sativa,31.3,86.52,1368,6.5,11.4,3.02
Oryza sativa,29.33,87.41,1487,7.0,11.73,0.51
Oryza sativa,22.34,96.63,719,6.63,13.76,3.74
Oryza sativa,31.46,86.45,680,6.12,10.53,14.6
Oryza sativa,36.03,73.47,681,6.98,10.68,0.05
Oryza sativa,23.28,75.35,1342,6.09,11.58,1.17
Oryza sativa,27.44,65.89,678,5.6,13.4,0.12
Oryza sativa,28.53,82.75,1230,5.49,12.54,2.08
Oryza sativa,21.48,68.47,866,6.39,11.81,0.59
Oryza sativa,27.81,99.21,1334,7.14,11.77,0.36
Oryza sativa,33.69,80.72,1318,7.28,12.27,0.04
Oryza sativa,20.15,97.71,1001,7.31,11.75,0.13
Oryza sativa,24.26,60.88,825,6.87,12.77,0.01
Oryza sativa,22.08,98.3,545,5.83,13.25,8.1
Oryza sativa,37.66,91.38,100,5.17,11.51,0.06
Oryza sativa,23.05,92.72,1425,7.3,12.27,0.09
Oryza sativa,26.13,66.66,566,6.89,11.34,0.25
Oryza sativa,34.74,81.88,67,7.49,12.57,0.02
Oryza sativa,24.54,93.59,596,7.46,11.8,0.48
Oryza sativa,32.19,71.8,696,5.29,11.26,0.17
Oryza sativa,23.56,83.71,51,5.15,12.23,0.87
Oryza sativa,26.94,83.98,1477,6.98,11.27,0.43
Oryza sativa,30.85,61.57,86,5.02,12.8,0.0
Oryza sativa,25.03,62.09,1172,6.03,13.0,0.03
Oryza sativa,30.19,70.91,207,5.68,12.49,1.22
Oryza sativa,23.26,69.81,170,7.21,13.99,0.01
Oryza sativa,21.64,91.32,769,5.41,12.62,3.73
Oryza sativa,30.75,73.42,409,7.25,13.42,0.09
Oryza sativa,31.95,77.77,1141,5.71,13.57,0.54
Oryza sativa,25.41,81.37,437,5.82,13.89,5.4
Oryza sativa,37.73,98.67,1037,6.33,13.19,0.29
Oryza sativa,20.96,92.36,952,6.38,10.82,7.2
Oryza sativa,34.19,76.13,1051,7.39,10.32,0.01
Oryza sativa,28.31,72.43,1040,6.55,13.04,1.38
Oryza sativa,22.83,98.67,1205,7.43,12.49,0.05
Oryza sativa,33.42,91.22,1324,5.17,10.53,0.04
Oryza sativa,36.7,60.63,1024,6.53,11.55,0.0
Oryza sativa,27.12,99.61,1067,7.29,11.53,0.39
Oryza sativa,25.1,95.22,173,7.39,12.97,0.39
Oryza sativa,25.08,83.88,29,6.92,12.58,5.48
Oryza sativa,33.49,72.82,297,6.69,12.67,0.88
Oryza sativa,28.71,72.97,1397,7.19,10.61,0.01
Oryza sativa,30.97,96.65,1249,6.12,13.77,1.54
Oryza sativa,29.4,84.68,1,5.24,13.33,0.7
Oryza sativa,32.96,69.27,1080,6.88,13.95,0.01
Oryza sativa,24.65,78.99,471,6.34,13.61,8.42
Oryza sativa,26.95,63.56,241,6.17,11.29,0.27
Oryza sativa,37.2,77.69,911,6.32,12.24,0.65
Oryza sativa,20.48,76.65,141,6.47,10.42,1.0
Oryza sativa,26.18,74.85,738,7.13,10.08,0.14
Oryza sativa,32.0,84.35,856,7.09,12.96,1.28
Oryza sativa,25.67,90.58,104,6.64,11.71,30.24
Oryza sativa,32.88,87.7,1157,5.57,12.29,2.3
Oryza sativa,20.88,73.12,479,6.86,12.19,0.85
Oryza sativa,35.77,60.43,628,6.87,13.24,0.0
Oryza sativa,23.78,66.7,705,5.17,13.4,0.01
Oryza sativa,29.52,76.17,78,5.26,12.8,0.48
Oryza sativa,20.86,72.6,877,5.79,13.33,0.45
Oryza sativa,28.69,79.29,312,5.14,13.02,0.59
Oryza sativa,34.43,64.49,130,7.02,10.96,0.01
Oryza sativa,37.84,84.91,975,6.13,12.99,0.62
Oryza sativa,33.21,85.57,1191,5.85,12.06,3.92
Oryza sativa,37.22,68.89,871,6.0,11.93,0.07
Oryza sativa,28.18,76.44,254,5.41,13.9,0.44
Oryza sativa,23.95,63.98,1322,6.48,13.04,0.02
Oryza sativa,30.49,94.93,179,6.48,13.24,14.81
Oryza sativa,21.33,64.47,1309,6.57,13.78,0.0
Oryza sativa,36.45,64.12,590,6.62,10.89,0.01
Oryza sativa,26.51,79.98,148,5.86,12.54,18.51
Oryza sativa,30.07,71.09,1152,7.29,13.56,0.01
Oryza sativa,22.15,61.12,569,5.22,13.81,0.0
Oryza sativa,20.0,83.55,107,6.87,13.07,1.36
Oryza sativa,24.05,71.25,1233,5.51,10.33,0.05
Oryza sativa,20.76,73.51,1393,7.24,10.31,0.0
Oryza sativa,28.39,87.0,1279,5.1,10.56,0.11
Oryza sativa,26.71,72.77,1104,7.37,10.49,0.01
Oryza sativa,30.2,92.62,362,6.65,12.89,22.96
Oryza sativa,28.48,93.93,1260,7.14,11.13,0.59
Oryza sativa,26.56,66.85,1438,6.84,11.84,0.03
Oryza sativa,22.06,82.49,813,5.63,12.6,6.58
Oryza sativa,24.03,94.14,1465,6.82,14.0,0.15
Oryza sativa,32.9,81.26,1445,5.87,11.08,0.53
Oryza sativa,28.05,80.45,576,5.89,10.07,5.3
Oryza sativa,36.82,81.27,1429,6.45,12.88,0.1
Oryza sativa,29.45,82.83,424,6.88,12.84,9.15
Oryza sativa,20.23,93.75,308,6.59,13.57,3.44
Oryza sativa,31.88,76.67,992,6.76,12.92,1.37
Oryza sativa,23.23,84.06,1429,7.17,11.27,0.13
Oryza sativa,33.05,75.42,89,6.25,10.24,0.76
Oryza sativa,36.8,61.23,1094,6.86,13.89,0.0
Oryza sativa,20.62,78.15,1051,7.05,13.21,0.19
Oryza sativa,22.17,88.94,1445,6.53,13.31,0.89
Oryza sativa,32.12,67.63,59,5.91,10.86,0.19
Oryza sativa,21.93,75.37,1010,6.74,11.52,1.33
Oryza sativa,31.2,65.31,170,5.79,13.27,0.09
Oryza sativa,37.38,90.23,285,7.25,10.49,0.03
Oryza sativa,20.55,61.83,334,7.12,11.88,0.0
Oryza sativa,23.88,66.12,487,6.56,12.78,0.42
Oryza sativa,32.88,69.22,1421,7.35,13.85,0.0
Oryza sativa,36.75,96.7,712,5.4,10.45,0.13
Oryza sativa,24.45,92.82,306,5.07,10.16,0.24
Oryza sativa,31.82,61.14,1201,5.17,13.15,0.0
Oryza sativa,29.64,89.27,1,5.62,11.79,12.81
Oryza sativa,28.41,63.61,58,5.71,13.93,0.02
Oryza sativa,20.64,94.58,648,6.3,12.61,18.04
Oryza sativa,22.76,64.82,459,7.46,13.78,0.0
Oryza sativa,23.69,81.48,1354,5.6,12.87,0.92
Oryza sativa,26.73,80.53,1091,6.76,10.31,1.49
Oryza sativa,29.42,74.33,1146,5.83,12.76,1.63
Oryza sativa,29.1,89.63,841,6.33,11.29,44.54
Oryza sativa,33.74,68.32,7,5.04,10.87,0.0
Oryza sativa,31.05,91.25,928,5.08,12.47,0.6
Oryza sativa,37.87,63.24,1105,6.91,12.2,0.0
Oryza sativa,24.76,99.52,304,6.58,10.72,10.47
Oryza sativa,26.28,83.15,1403,7.37,10.05,0.01
Oryza sativa,23.86,81.37,1494,7.49,10.77,0.0
Oryza sativa,31.91,90.41,699,5.15,10.69,0.57
Oryza sativa,22.52,68.04,326,5.78,10.39,0.18
Oryza sativa,26.67,62.11,1426,7.09,13.81,0.0
Oryza sativa,26.91,81.31,1176,6.03,11.96,12.09
Oryza sativa,29.76,72.57,383,6.35,10.63,2.56
Oryza sativa,26.24,84.28,845,5.06,11.25,0.69
Oryza sativa,28.28,61.96,1318,7.48,12.98,0.0
Oryza sativa,35.8,96.8,38,5.81,11.25,1.49
Oryza sativa,36.53,78.07,1228,6.49,10.92,0.16
Oryza sativa,25.2,79.8,390,6.69,10.49,5.93
Oryza sativa,20.39,77.33,410,5.3,11.15,0.4
Oryza sativa,33.07,69.09,509,7.14,13.59,0.02
Oryza sativa,23.91,86.1,125,5.87,13.12,16.08
Oryza sativa,36.69,73.02,325,5.1,14.0,0.0
Oryza sativa,25.49,77.4,915,5.53,13.68,0.95
Oryza sativa,30.49,94.61,437,7.05,12.31,5.73
Oryza sativa,20.63,89.24,1366,7.44,13.74,0.01
Oryza sativa,25.82,62.96,926,5.44,11.4,0.03
Oryza sativa,21.17,87.56,354,7.0,10.94,2.34
Oryza sativa,37.96,65.33,588,7.25,13.31,0.0
Oryza sativa,21.47,68.47,760,7.3,11.58,0.02
Oryza sativa,23.37,60.06,199,7.38,11.83,0.0
Oryza sativa,35.74,95.35,755,5.26,13.52,0.12
Oryza sativa,34.82,82.62,7,6.29,13.59,1.24
Oryza sativa,33.33,81.9,487,5.91,12.35,12.33
Oryza sativa,26.31,81.18,337,7.18,11.35,1.96
Oryza sativa,26.56,88.34,225,7.16,12.61,3.56
Oryza sativa,34.95,75.8,231,6.54,10.6,0.6
Oryza sativa,35.96,93.38,655,7.47,11.02,0.03
Oryza sativa,28.44,97.06,1335,6.25,11.3,5.55
Oryza sativa,34.51,77.67,1329,5.87,12.13,0.43
Oryza sativa,23.97,76.17,1388,6.81,13.7,0.11
Oryza sativa,26.77,69.09,1221,6.37,11.47,0.51
Oryza sativa,31.31,86.54,1017,6.9,11.89,4.68
Oryza sativa,31.62,78.82,361,6.63,10.69,4.37
Oryza sativa,36.5,98.59,1291,7.21,13.66,0.01
Oryza sativa,27.97,91.3,1234,6.85,10.96,2.79
Oryza sativa,37.64,69.7,247,6.99,12.25,0.01
Oryza sativa,27.45,94.44,1440,5.79,11.73,3.02
Oryza sativa,30.48,87.8,733,7.33,12.76,0.76
Oryza sativa,31.49,87.89,1385,5.28,12.08,0.32
Oryza sativa,25.62,96.08,348,6.17,13.14,34.18
Oryza sativa,21.38,90.12,1095,7.4,12.2,0.14
Oryza sativa,37.1,88.56,737,7.32,13.34,0.03
Oryza sativa,30.33,77.99,787,5.16,11.73,0.57
Oryza sativa,25.57,79.94,770,7.19,12.97,0.95
Oryza sativa,24.73,74.01,304,7.21,12.68,0.33
Oryza sativa,21.24,73.7,1406,5.91,11.61,0.24
Oryza sativa,27.45,96.89,391,6.78,12.69,18.14
Oryza sativa,21.54,68.78,267,6.14,11.52,0.87
Oryza sativa,23.36,90.52,1238,6.44,13.08,5.57
Oryza sativa,28.77,77.36,357,6.98,10.11,0.62
Oryza sativa,33.25,93.98,841,5.88,12.31,12.63
Oryza sativa,27.96,63.47,202,7.1,12.14,0.02
Oryza sativa,29.01,75.2,1280,7.11,10.75,0.08
Oryza sativa,24.99,67.66,957,6.37,11.89,0.85
Oryza sativa,28.98,70.7,1307,6.5,12.47,0.43
Oryza sativa,28.38,71.82,467,5.19,13.23,0.13
Oryza sativa,22.96,85.25,1358,5.67,13.22,1.01
Oryza sativa,36.51,80.02,1125,5.18,11.65,0.03
Oryza sativa,21.27,99.14,555,7.2,12.64,0.66
Oryza sativa,30.37,95.3,1352,7.36,11.35,0.07
Oryza sativa,33.96,64.35,940,5.16,10.59,0.0
Oryza sativa,23.89,99.94,1409,6.92,12.7,0.4
Oryza sativa,20.13,92.09,304,6.97,13.47,1.03
Oryza sativa,28.19,99.27,1167,6.36,13.82,2.12
Oryza sativa,36.41,69.0,1266,6.57,11.15,0.01
Oryza sativa,20.57,84.48,1316,6.39,10.93,1.36
Oryza sativa,29.5,81.41,503,7.32,13.25,0.41
Oryza sativa,24.36,61.47,123,7.16,13.34,0.0
Oryza sativa,23.55,86.18,1169,6.19,10.99,9.07
Oryza sativa,31.43,62.43,1073,7.49,13.76,0.0
Oryza sativa,23.82,81.31,1244,5.62,13.18,1.25
Oryza sativa,23.99,76.03,1173,7.17,10.83,0.1
Oryza sativa,37.28,86.48,1197,5.67,11.33,0.25
Oryza sativa,27.96,68.13,360,7.39,11.11,0.02
Oryza sativa,33.57,65.9,805,5.8,13.82,0.02
Oryza sativa,34.1,77.41,18,6.64,11.26,1.2
Oryza sativa,35.69,79.3,735,7.12,10.08,0.04
Oryza sativa,30.94,73.98,292,6.18,10.09,1.17
Oryza sativa,22.02,76.1,458,5.36,12.49,0.99
Oryza sativa,32.76,61.04,552,5.56,10.23,0.0
Oryza sativa,29.21,65.84,745,7.0,10.51,0.03
Oryza sativa,35.95,86.56,357,5.71,12.98,2.03
Oryza sativa,35.24,92.33,805,6.32,13.98,1.15
Oryza sativa,37.83,78.64,886,5.81,11.65,0.35
Oryza sativa,25.43,86.5,515,6.64,12.57,39.46
Oryza sativa,24.26,95.26,1104,6.32,10.93,11.06
Oryza sativa,24.82,78.82,1430,7.0,13.41,0.11
Oryza sativa,28.07,69.53,1256,5.26,13.71,0.01
Oryza sativa,23.47,97.79,849,7.29,13.75,0.15
Oryza sativa,32.06,71.6,681,6.32,11.2,2.0
