Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Pinus hartwegii,22.13,38.38,599,8.12,8.98,0.0
Pinus hartwegii,23.24,89.61,2342,6.32,4.85,0.0
Pinus hartwegii,17.73,93.72,485,5.21,14.15,0.0
Pinus hartwegii,22.28,87.98,2341,5.6,13.1,0.25
Pinus hartwegii,17.02,26.06,688,7.71,7.58,0.0
Pinus hartwegii,37.57,33.69,1929,5.25,6.05,0.0
Pinus hartwegii,31.86,75.87,1727,5.7,12.4,4.8
Pinus hartwegii,17.32,67.96,410,6.71,11.11,0.12
Pinus hartwegii,32.83,68.88,2159,5.33,12.4,1.08
Pinus hartwegii,33.82,87.42,1208,5.42,6.23,0.0
Pinus hartwegii,22.59,14.72,2134,6.09,12.57,0.02
Pinus hartwegii,18.62,50.2,628,5.74,14.79,0.37
Pinus hartwegii,14.72,76.86,311,5.54,11.96,0.0
Pinus hartwegii,18.27,28.68,790,5.61,7.93,0.0
Pinus hartwegii,30.24,80.43,2246,5.09,10.84,0.08
Pinus hartwegii,22.44,24.0,788,6.91,8.09,0.0
Pinus hartwegii,23.36,69.87,1567,6.21,8.06,0.31
Pinus hartwegii,26.21,57.42,1133,5.93,15.39,32.57
Pinus hartwegii,19.84,83.0,555,6.27,9.83,0.07
Pinus hartwegii,35.46,16.62,2146,7.95,14.35,0.0
Pinus hartwegii,23.27,78.91,790,5.24,7.63,0.0
Pinus hartwegii,23.63,94.07,493,6.69,12.05,0.35
Pinus hartwegii,31.1,15.77,815,5.68,14.31,0.02
Pinus hartwegii,24.53,55.29,1786,7.72,13.19,2.59
Pinus hartwegii,30.15,77.22,1601,7.46,6.94,0.01
Pinus hartwegii,26.18,14.26,852,5.7,14.86,0.02
Pinus hartwegii,39.35,98.88,1844,8.24,6.01,0.0
Pinus hartwegii,36.08,93.01,2351,6.05,8.16,0.0
Pinus hartwegii,29.38,56.56,1690,7.05,4.29,0.0
Pinus hartwegii,16.16,59.41,2327,7.12,7.23,0.0
Pinus hartwegii,33.03,89.11,1492,7.17,4.55,0.0
Pinus hartwegii,13.02,71.91,1996,8.21,11.38,0.0
Pinus hartwegii,20.34,18.93,2094,8.41,9.45,0.0
Pinus hartwegii,22.13,31.98,1096,7.08,12.76,0.76
Pinus hartwegii,38.18,51.54,1421,5.44,15.73,0.08
Pinus hartwegii,25.08,75.23,702,5.91,4.14,0.0
Pinus hartwegii,37.63,54.55,370,5.93,11.48,0.22
Pinus hartwegii,20.29,34.29,1987,5.14,11.8,0.01
Pinus hartwegii,29.9,64.09,1029,6.08,15.41,39.24
Pinus hartwegii,21.64,97.2,1503,6.67,9.36,0.01
Pinus hartwegii,23.53,67.01,1970,8.06,8.43,0.01
Pinus hartwegii,33.37,47.57,1961,7.03,5.37,0.0
Pinus hartwegii,21.35,71.09,1061,8.45,5.2,0.0
Pinus hartwegii,24.17,28.75,315,5.02,8.56,0.0
Pinus hartwegii,38.69,30.57,2004,6.76,8.14,0.0
Pinus hartwegii,35.61,86.79,1893,7.36,5.01,0.0
Pinus hartwegii,25.59,60.65,601,5.33,13.92,3.08
Pinus hartwegii,18.94,10.64,2297,7.9,15.95,0.0
Pinus hartwegii,26.74,14.82,2284,8.09,8.13,0.0
Pinus hartwegii,31.55,52.69,832,5.88,9.81,1.97
Pinus hartwegii,26.95,39.58,351,7.57,8.51,0.03
Pinus hartwegii,32.73,11.64,1690,5.89,12.81,0.01
Pinus hartwegii,19.79,40.37,437,5.51,10.52,0.03
Pinus hartwegii,20.89,74.07,1006,6.41,5.77,0.0
Pinus hartwegii,36.53,17.7,1613,7.8,10.51,0.0
Pinus hartwegii,26.25,41.05,1013,6.97,15.63,11.14
Pinus hartwegii,24.28,65.89,1143,5.4,7.45,0.02
Pinus hartwegii,24.7,82.09,955,7.65,15.35,0.62
Pinus hartwegii,39.75,42.63,1049,7.32,7.74,0.0
Pinus hartwegii,39.15,92.6,1448,5.52,15.3,0.0
Pinus hartwegii,35.36,15.4,2016,6.84,7.44,0.0
Pinus hartwegii,13.23,34.48,1387,7.2,15.09,0.0
Pinus hartwegii,18.6,33.0,2293,6.88,12.33,0.09
Pinus hartwegii,38.78,91.88,2406,6.53,14.43,0.02
Pinus hartwegii,33.85,81.06,2301,6.49,5.19,0.0
Pinus hartwegii,37.46,20.85,1660,7.47,5.33,0.0
Pinus hartwegii,19.25,98.38,2294,5.58,15.88,0.0
Pinus hartwegii,34.87,63.15,2109,8.41,13.63,0.01
Pinus hartwegii,34.7,52.87,545,7.6,15.97,0.42
Pinus hartwegii,16.6,97.03,1338,7.85,9.99,0.0
Pinus hartwegii,35.27,40.59,2025,7.48,4.14,0.0
Pinus hartwegii,16.2,31.88,2130,6.47,7.02,0.0
Pinus hartwegii,18.57,45.38,2377,8.47,9.31,0.0
Pinus hartwegii,33.39,36.83,1904,6.12,15.33,2.98
Pinus hartwegii,19.26,15.84,1267,8.16,7.4,0.0
Pinus hartwegii,37.95,76.71,1076,7.34,15.27,0.13
Pinus hartwegii,12.95,37.57,650,8.09,13.93,0.0
Pinus hartwegii,13.09,73.6,1057,5.84,9.96,0.0
Pinus hartwegii,13.53,22.01,714,6.2,13.24,0.0
Pinus hartwegii,36.39,89.64,2203,5.81,10.05,0.01
Pinus hartwegii,17.48,14.45,303,6.02,15.7,0.0
Pinus hartwegii,14.01,53.34,1871,8.41,11.7,0.0
Pinus hartwegii,31.81,91.96,317,7.07,7.8,0.0
Pinus hartwegii,30.74,64.22,923,7.3,13.74,15.39
Pinus hartwegii,30.45,51.55,2052,7.79,13.3,1.71
Pinus hartwegii,18.79,65.65,1077,6.75,8.33,0.04
Pinus hartwegii,12.25,91.51,1506,7.67,10.88,0.0
Pinus hartwegii,26.79,96.74,1225,7.74,9.75,0.01
Pinus hartwegii,27.97,77.42,2464,5.64,15.39,3.8
Pinus hartwegii,16.27,60.77,852,6.09,11.82,0.11
Pinus hartwegii,10.0,61.44,1738,6.44,12.98,0.0
Pinus hartwegii,38.81,64.12,684,7.3,6.31,0.0
Pinus hartwegii,26.26,13.43,838,5.89,6.84,0.0
Pinus hartwegii,20.28,56.3,309,7.99,15.34,0.03
Pinus hartwegii,30.48,47.37,2245,5.35,11.43,1.01
Pinus hartwegii,14.88,71.85,380,6.43,12.3,0.02
Pinus hartwegii,36.25,19.6,396,6.17,13.3,0.01
Pinus hartwegii,11.84,74.53,1635,7.31,9.13,0.0
Pinus hartwegii,21.06,59.4,1302,6.26,5.68,0.0
Pinus hartwegii,35.19,43.41,1448,6.73,13.59,4.41
Pinus hartwegii,29.2,50.64,908,6.81,14.81,43.58
Pinus hartwegii,18.4,27.73,1379,6.06,8.03,0.0
Pinus hartwegii,10.51,74.29,938,6.64,14.5,0.0
Pinus hartwegii,11.77,77.73,612,5.98,5.71,0.0
Pinus hartwegii,12.15,56.74,2217,7.12,10.18,0.0
Pinus hartwegii,19.25,12.93,2494,7.74,8.56,0.0
Pinus hartwegii,30.96,31.61,2484,7.16,15.79,0.82
Pinus hartwegii,15.47,26.14,579,6.8,13.04,0.0
Pinus hartwegii,24.51,48.39,1039,7.56,4.62,0.0
Pinus hartwegii,29.67,19.81,2007,5.86,5.45,0.0
Pinus hartwegii,38.05,87.83,1266,5.91,5.32,0.0
Pinus hartwegii,37.9,60.35,1848,7.18,8.28,0.01
Pinus hartwegii,17.42,52.96,333,6.49,15.58,0.28
Pinus hartwegii,12.44,80.89,2497,5.93,11.25,0.0
Pinus hartwegii,33.42,98.66,1432,7.99,4.54,0.0
Pinus hartwegii,13.91,39.36,1870,5.22,6.14,0.0
Pinus hartwegii,10.65,21.9,2146,8.24,4.33,0.0
Pinus hartwegii,30.9,25.78,1160,7.3,6.03,0.0
Pinus hartwegii,37.16,76.01,1579,7.91,6.27,0.0
Pinus hartwegii,21.03,10.98,1686,6.21,4.52,0.0
Pinus hartwegii,17.91,39.56,1294,6.76,15.67,0.25
Pinus hartwegii,17.0,14.43,329,5.22,6.09,0.0
Pinus hartwegii,39.83,35.95,2370,7.42,8.58,0.0
Pinus hartwegii,26.03,59.64,2262,7.33,11.39,6.49
Pinus hartwegii,11.08,54.48,1317,5.05,5.91,0.0
Pinus hartwegii,25.05,80.24,603,8.46,7.1,0.0
Pinus hartwegii,32.01,76.83,1085,5.79,6.79,0.01
Pinus hartwegii,32.63,34.01,745,5.15,13.21,0.08
Pinus hartwegii,38.71,23.63,417,7.07,7.69,0.0
Pinus hartwegii,22.36,21.17,2099,7.09,14.57,0.08
Pinus hartwegii,34.84,53.96,2006,5.86,9.71,0.5
Pinus hartwegii,32.45,98.18,1566,8.11,14.93,0.0
Pinus hartwegii,23.45,53.91,335,8.21,14.11,0.05
Pinus hartwegii,13.38,20.47,2116,5.75,8.29,0.0
Pinus hartwegii,21.55,64.7,639,6.73,8.47,0.21
Pinus hartwegii,17.53,20.17,842,6.84,6.27,0.0
Pinus hartwegii,24.64,82.74,877,5.67,9.81,0.27
Pinus hartwegii,32.62,30.38,1482,5.15,10.88,0.02
Pinus hartwegii,14.09,88.62,2026,6.07,13.37,0.0
Pinus hartwegii,27.5,45.94,410,5.41,15.96,1.47
Pinus hartwegii,17.26,99.43,311,7.4,15.25,0.0
Pinus hartwegii,13.36,58.78,540,5.52,15.85,0.0
Pinus hartwegii,29.81,50.7,2375,5.73,4.06,0.0
Pinus hartwegii,15.45,34.38,682,5.02,11.63,0.0
Pinus hartwegii,22.34,91.7,893,7.49,12.11,0.08
Pinus hartwegii,15.28,78.39,1305,5.96,5.93,0.0
Pinus hartwegii,26.98,87.37,481,6.03,9.06,0.14
Pinus hartwegii,21.64,20.49,1544,8.22,6.62,0.0
Pinus hartwegii,12.29,81.11,1033,8.38,14.46,0.0
Pinus hartwegii,23.67,10.27,2387,6.58,11.28,0.0
Pinus hartwegii,17.25,48.58,897,6.23,11.31,0.16
Pinus hartwegii,30.69,54.52,2371,8.13,13.39,0.2
Pinus hartwegii,25.51,63.92,1519,8.23,6.48,0.0
Pinus hartwegii,32.14,24.28,581,7.68,9.42,0.0
Pinus hartwegii,16.56,82.42,1854,6.31,12.27,0.06
Pinus hartwegii,31.23,43.33,1955,5.58,10.93,1.35
Pinus hartwegii,24.38,45.37,1591,7.57,6.49,0.0
Pinus hartwegii,34.26,13.96,1861,7.23,12.09,0.0
Pinus hartwegii,38.49,37.05,1781,5.87,13.22,0.08
Pinus hartwegii,32.37,95.89,850,5.09,14.7,0.01
Pinus hartwegii,15.63,32.71,2034,6.27,15.09,0.01
Pinus hartwegii,28.09,19.87,2477,7.26,14.47,0.1
Pinus hartwegii,16.77,45.13,1628,8.47,12.93,0.0
Pinus hartwegii,12.95,65.83,1891,7.55,12.51,0.0
Pinus hartwegii,39.07,49.28,335,5.96,5.0,0.0
Pinus hartwegii,12.33,11.23,1041,7.86,12.77,0.0
Pinus hartwegii,27.38,40.73,1642,6.53,10.28,5.26
Pinus hartwegii,36.45,51.87,405,5.37,6.59,0.0
Pinus hartwegii,21.51,49.14,842,6.75,10.45,1.71
Pinus hartwegii,10.76,89.03,2379,6.46,5.1,0.0
Pinus hartwegii,26.54,77.08,457,6.8,15.56,11.29
Pinus hartwegii,34.65,55.07,1545,6.51,9.33,0.99
Pinus hartwegii,31.56,50.35,2021,7.81,14.67,1.12
Pinus hartwegii,11.17,66.08,1587,7.17,4.79,0.0
Pinus hartwegii,12.99,29.79,793,6.03,15.7,0.0
Pinus hartwegii,39.31,17.46,1523,6.85,10.18,0.0
Pinus hartwegii,22.98,81.52,1191,5.34,4.94,0.0
Pinus hartwegii,33.9,17.16,2407,7.79,8.94,0.0
Pinus hartwegii,11.0,55.77,1796,7.0,13.19,0.0
Pinus hartwegii,36.06,57.23,363,8.44,13.36,0.0
Pinus hartwegii,13.37,93.25,1787,7.25,8.92,0.0
Pinus hartwegii,26.44,89.84,1464,6.57,10.37,1.0
Pinus hartwegii,13.42,99.24,2190,7.69,9.45,0.0
Pinus hartwegii,10.61,54.27,726,5.19,14.89,0.0
Pinus hartwegii,28.65,57.62,2285,8.2,15.17,0.18
Pinus hartwegii,13.5,83.37,1341,6.86,15.53,0.0
Pinus hartwegii,36.63,52.91,1651,7.15,8.24,0.03
Pinus hartwegii,39.2,93.07,1296,5.49,9.02,0.0
Pinus hartwegii,21.04,33.11,959,5.49,13.59,0.14
Pinus hartwegii,30.42,98.85,526,5.06,11.19,0.0
Pinus hartwegii,33.08,74.88,656,7.11,8.49,0.12
Pinus hartwegii,34.95,47.81,457,5.09,9.63,0.01
Pinus hartwegii,20.86,83.24,1876,5.27,12.34,0.07
Pinus hartwegii,27.14,85.98,2458,7.17,10.03,0.36
Pinus hartwegii,36.21,52.38,415,7.98,13.76,0.03
Pinus hartwegii,31.49,98.86,2011,5.49,11.72,0.03
Pinus hartwegii,35.96,84.86,1658,8.39,9.69,0.0
Pinus hartwegii,24.13,72.58,1895,5.39,9.31,0.16
Pinus hartwegii,22.16,74.78,879,5.3,5.72,0.0
Pinus hartwegii,20.76,38.3,2474,6.37,15.52,1.05
Pinus hartwegii,26.79,71.84,2447,6.88,14.96,23.11
Pinus hartwegii,24.06,42.21,1132,8.18,5.44,0.0
Pinus hartwegii,34.11,28.48,669,5.87,12.5,0.2
Pinus hartwegii,26.52,84.24,2478,6.41,7.06,0.02
Pinus hartwegii,21.83,81.03,2435,6.44,14.99,2.63
Pinus hartwegii,17.16,64.71,2259,7.26,10.61,0.04
Pinus hartwegii,20.47,15.56,820,7.19,15.6,0.0
Pinus hartwegii,39.62,47.63,1193,5.44,7.0,0.0
Pinus hartwegii,32.55,38.57,624,8.05,8.02,0.0
Pinus hartwegii,33.43,81.07,1559,7.45,5.82,0.0
Pinus hartwegii,29.52,83.53,1293,7.45,11.86,1.42
Pinus hartwegii,36.89,72.87,1980,8.22,10.01,0.0
Pinus hartwegii,37.12,44.83,1498,6.99,13.52,0.98
Pinus hartwegii,26.4,16.04,1775,8.12,15.12,0.0
Pinus hartwegii,30.02,68.73,1837,5.13,6.34,0.0
Pinus hartwegii,36.24,20.79,464,5.92,14.55,0.01
Pinus hartwegii,32.15,27.81,1239,6.63,13.34,1.58
Pinus hartwegii,11.48,15.5,481,7.11,7.98,0.0
Pinus hartwegii,24.46,75.31,2213,7.0,4.36,0.0
Pinus hartwegii,10.66,25.76,2490,7.29,12.97,0.0
Pinus hartwegii,31.06,46.63,308,7.18,4.41,0.0
Pinus hartwegii,11.82,59.42,2010,7.72,7.72,0.0
Pinus hartwegii,27.17,22.59,2153,6.64,12.8,0.68
Pinus hartwegii,15.7,60.72,1010,8.49,7.79,0.0
Pinus hartwegii,35.86,23.91,493,7.85,15.29,0.0
Pinus hartwegii,11.66,32.46,2351,8.27,6.36,0.0
Pinus hartwegii,16.44,96.4,1463,5.31,14.56,0.0
Pinus hartwegii,38.56,55.47,702,5.16,14.74,0.02
Pinus hartwegii,38.48,13.13,2233,6.81,4.99,0.0
Pinus hartwegii,29.27,97.71,1752,7.97,8.73,0.0
Pinus hartwegii,27.11,84.38,1253,6.91,10.03,1.39
Pinus hartwegii,20.55,38.69,687,6.41,5.08,0.0
Pinus hartwegii,12.08,52.11,461,7.42,4.55,0.0
Pinus hartwegii,16.43,40.55,2166,5.17,7.37,0.0
Pinus hartwegii,10.15,42.36,2232,6.6,6.41,0.0
Pinus hartwegii,11.82,68.91,1968,6.77,8.77,0.0
Pinus hartwegii,17.24,89.25,672,7.59,11.64,0.0
Pinus hartwegii,10.05,69.86,1580,8.07,11.62,0.0
Pinus hartwegii,15.88,47.4,2325,6.32,9.78,0.01
Pinus hartwegii,24.73,92.37,510,7.27,5.27,0.0
Pinus hartwegii,13.67,87.12,1933,8.24,13.35,0.0
Pinus hartwegii,12.18,25.77,2407,7.32,9.21,0.0
Pinus hartwegii,39.88,20.84,1297,5.33,5.73,0.0
Pinus hartwegii,38.81,91.24,1725,5.47,8.97,0.0
Pinus hartwegii,12.37,31.6,2011,5.48,8.55,0.0
Pinus hartwegii,24.66,99.34,468,7.7,15.67,0.01
Pinus hartwegii,13.58,99.7,1389,7.38,11.54,0.0
Pinus hartwegii,29.71,62.65,1050,5.08,13.14,1.26
Pinus hartwegii,39.51,48.99,1131,7.47,11.93,0.02
Pinus hartwegii,15.38,66.53,816,7.93,14.55,0.0
Pinus hartwegii,35.62,87.19,849,6.27,11.99,0.37
Pinus hartwegii,12.19,41.82,1283,5.07,5.43,0.0
Pinus hartwegii,39.28,33.32,2118,6.54,11.93,0.03
Pinus hartwegii,10.57,99.63,1234,5.56,8.97,0.0
Pinus hartwegii,25.39,74.53,1183,7.63,13.36,2.72
Pinus hartwegii,32.43,44.09,697,7.42,8.37,0.05
Pinus hartwegii,13.88,36.32,1348,5.35,8.59,0.0
Pinus hartwegii,31.32,42.12,1524,6.79,14.44,18.85
Pinus hartwegii,34.36,70.96,2014,7.55,12.41,0.88
Pinus hartwegii,39.73,67.98,1644,5.69,5.71,0.0
Pinus hartwegii,33.97,74.71,2435,8.02,7.17,0.0
Pinus hartwegii,18.87,73.33,962,7.44,15.15,0.23
Pinus hartwegii,27.4,42.3,2186,6.36,9.79,2.82
Pinus hartwegii,16.53,13.99,814,6.65,12.91,0.0
Pinus hartwegii,15.35,89.02,2413,5.53,14.31,0.0
Pinus hartwegii,24.46,82.41,1664,5.62,14.3,2.5
Pinus hartwegii,11.78,56.79,1261,5.4,8.65,0.0
Pinus hartwegii,35.29,69.96,637,6.75,6.93,0.01
Pinus hartwegii,16.97,14.6,651,5.79,11.61,0.0
Pinus hartwegii,18.51,79.39,620,5.11,15.94,0.01
Pinus hartwegii,31.39,98.79,1583,7.75,13.38,0.02
Pinus hartwegii,30.25,36.98,1777,6.73,6.01,0.0
Pinus hartwegii,10.23,76.95,536,7.82,4.31,0.0
Pinus hartwegii,34.27,80.32,2158,7.15,14.62,1.69
Pinus hartwegii,32.74,39.93,1632,7.82,14.02,0.34
Pinus hartwegii,29.36,71.97,761,7.15,14.77,16.5
Pinus hartwegii,27.63,67.73,844,8.26,11.35,0.06
Pinus hartwegii,11.5,24.08,1598,5.07,14.9,0.0
Pinus hartwegii,32.35,69.1,791,8.19,4.76,0.0
Pinus hartwegii,12.35,67.21,2119,6.63,8.12,0.0
Pinus hartwegii,37.84,35.89,780,6.9,7.56,0.0
Pinus hartwegii,36.53,76.74,427,5.71,10.04,0.04
Pinus hartwegii,29.44,91.47,1110,5.76,10.59,0.27
Pinus hartwegii,17.84,96.84,1591,6.45,6.69,0.0
Pinus hartwegii,22.56,92.8,424,8.41,10.02,0.0
Pinus hartwegii,19.01,72.24,979,6.8,8.09,0.02
Pinus hartwegii,22.35,66.12,1541,8.27,14.91,0.04
Pinus hartwegii,36.52,64.66,2269,6.87,7.36,0.01
Pinus hartwegii,11.48,32.53,2044,8.4,9.59,0.0
Pinus hartwegii,15.55,30.76,811,5.63,9.62,0.0
Pinus hartwegii,33.43,11.99,420,5.18,6.0,0.0
Pinus hartwegii,36.52,28.33,657,8.37,11.51,0.0
Pinus hartwegii,11.83,57.72,543,7.59,8.65,0.0
Pinus hartwegii,16.45,67.33,449,5.41,10.59,0.0
Pinus hartwegii,30.08,18.02,1843,5.01,13.6,0.0
Pinus hartwegii,12.28,39.6,2030,5.05,6.29,0.0
Pinus hartwegii,20.44,26.03,477,6.25,8.0,0.0
Pinus hartwegii,24.54,86.75,1334,6.13,7.46,0.02
Pinus hartwegii,38.12,58.08,997,5.53,8.85,0.01
Pinus hartwegii,33.7,94.92,428,8.06,11.76,0.0
Pinus hartwegii,21.59,62.05,745,7.56,9.53,0.11
Pinus hartwegii,20.7,77.52,559,7.85,10.28,0.01
Pinus hartwegii,12.94,27.42,1522,6.35,10.49,0.0
Pinus hartwegii,11.01,72.98,526,6.77,10.47,0.0
Pinus hartwegii,38.47,78.35,1723,6.1,15.31,0.22
Pinus hartwegii,28.93,56.36,1367,5.34,13.35,5.81
Pinus hartwegii,15.08,15.88,2257,7.74,6.87,0.0
Pinus hartwegii,35.95,20.48,2423,7.52,6.88,0.0
Pinus hartwegii,13.08,25.6,1152,5.36,11.27,0.0
Pinus hartwegii,34.64,67.87,698,7.19,12.14,2.3
Pinus hartwegii,21.5,59.15,527,7.11,8.21,0.07
Pinus hartwegii,30.9,16.15,380,5.17,15.37,0.0
Pinus hartwegii,23.06,54.95,1998,7.79,11.56,0.51
Pinus hartwegii,30.71,89.21,2466,7.07,8.06,0.02
Pinus hartwegii,32.27,78.28,2445,6.22,7.16,0.02
Pinus hartwegii,35.79,37.79,718,7.61,12.17,0.07
Pinus hartwegii,17.23,93.24,1217,5.88,14.15,0.01
Pinus hartwegii,16.62,68.67,1899,7.64,13.34,0.03
Pinus hartwegii,27.85,60.68,1382,6.03,11.86,36.13
Pinus hartwegii,17.2,26.72,1955,8.45,6.61,0.0
Pinus hartwegii,15.88,15.19,1221,5.17,6.28,0.0
Pinus hartwegii,18.89,54.11,1027,7.11,8.48,0.03
Pinus hartwegii,30.89,59.1,2279,5.68,14.87,11.53
Pinus hartwegii,12.79,15.29,1071,6.85,8.42,0.0
Pinus hartwegii,29.51,13.11,2289,7.44,15.24,0.01
Pinus hartwegii,31.25,92.52,2170,5.72,6.77,0.0
Pinus hartwegii,18.85,28.11,541,6.36,4.98,0.0
Pinus hartwegii,29.71,73.0,1333,7.63,5.97,0.0
Pinus hartwegii,21.12,94.31,1017,8.31,12.37,0.0
Pinus hartwegii,26.83,47.15,1448,6.19,7.39,0.2
Pinus hartwegii,18.49,75.89,317,5.33,9.55,0.0
Pinus hartwegii,30.6,73.69,1621,5.03,13.84,0.55
Pinus hartwegii,22.51,47.25,1862,8.23,10.27,0.01
Pinus hartwegii,35.29,49.71,2043,5.68,12.37,1.28
Pinus hartwegii,21.65,74.96,1297,5.68,9.98,0.32
Pinus hartwegii,35.34,65.1,1086,5.96,7.15,0.01
Pinus hartwegii,31.5,14.13,1615,8.15,4.52,0.0
Pinus hartwegii,35.56,89.97,1775,6.46,12.64,0.41
Pinus hartwegii,13.29,45.86,1794,7.8,10.45,0.0
Pinus hartwegii,20.38,16.1,1737,5.24,9.29,0.0
Pinus hartwegii,20.59,28.45,1503,8.34,15.51,0.0
Pinus hartwegii,34.99,79.67,1239,8.13,11.51,0.01
Pinus hartwegii,32.43,80.08,2061,5.2,7.74,0.0
Pinus hartwegii,21.81,19.23,2075,6.2,12.76,0.06
Pinus hartwegii,30.57,38.53,972,6.27,13.84,13.21
Pinus hartwegii,28.88,61.11,1663,7.13,8.48,0.95
Pinus hartwegii,35.19,63.21,528,5.21,14.95,0.21
Pinus hartwegii,36.33,27.97,2437,8.38,14.33,0.0
Pinus hartwegii,26.02,78.11,1731,5.96,7.57,0.09
Pinus hartwegii,30.54,25.4,2025,7.73,12.52,0.05
Pinus hartwegii,10.31,61.31,1693,5.55,9.05,0.0
Pinus hartwegii,13.77,66.76,2183,7.84,13.88,0.0
Pinus hartwegii,29.38,95.23,861,6.38,5.66,0.0
Pinus hartwegii,20.52,61.06,2228,7.74,8.87,0.01
Pinus hartwegii,18.01,52.99,2310,7.72,10.19,0.01
Pinus hartwegii,11.16,80.38,1743,6.21,5.82,0.0
Pinus hartwegii,25.95,51.03,1671,8.32,7.95,0.0
Pinus hartwegii,38.01,80.55,1164,8.48,9.8,0.0
Pinus hartwegii,33.15,18.93,616,8.24,8.27,0.0
Pinus hartwegii,35.64,24.2,812,7.49,11.75,0.01
Pinus hartwegii,33.39,45.17,562,5.32,7.72,0.0
Pinus hartwegii,16.23,67.24,945,7.22,12.5,0.07
Pinus hartwegii,12.71,57.51,2416,8.49,14.63,0.0
Pinus hartwegii,25.02,18.91,1450,5.46,4.76,0.0
Pinus hartwegii,34.83,47.37,1953,7.71,13.39,0.4
Pinus hartwegii,25.11,86.76,575,5.01,5.37,0.0
Pinus hartwegii,10.24,98.91,2081,5.78,4.53,0.0
Pinus hartwegii,17.39,40.87,2389,7.57,9.16,0.0
Pinus hartwegii,38.62,79.19,631,6.27,12.45,0.13
Pinus hartwegii,32.66,92.57,326,5.87,7.13,0.0
Pinus hartwegii,25.55,65.67,862,6.37,6.89,0.1
Pinus hartwegii,23.32,32.68,527,5.6,8.52,0.01
Pinus hartwegii,37.76,29.91,2027,5.58,8.76,0.0
Pinus hartwegii,24.52,72.54,1744,6.71,4.22,0.0
Pinus hartwegii,39.96,100.0,735,5.16,9.08,0.0
Pinus hartwegii,21.85,97.7,445,5.5,15.88,0.01
Pinus hartwegii,37.79,88.96,1118,6.47,15.04,0.11
Pinus hartwegii,28.67,75.35,1090,5.45,5.06,0.0
Pinus hartwegii,21.9,17.45,461,6.91,9.23,0.0
Pinus hartwegii,33.29,43.42,2399,7.57,7.64,0.01
Pinus hartwegii,38.01,50.1,872,5.56,8.26,0.0
Pinus hartwegii,24.2,79.94,2189,5.94,6.21,0.0
Pinus hartwegii,29.97,39.6,2394,7.53,7.47,0.01
Pinus hartwegii,29.84,85.99,2496,7.52,4.76,0.0
Pinus hartwegii,19.67,10.6,2088,6.58,5.15,0.0
Pinus hartwegii,27.42,15.79,483,6.43,14.78,0.09
Pinus hartwegii,39.98,99.31,722,5.48,9.22,0.0
Pinus hartwegii,31.23,65.12,2215,6.48,15.85,28.47
Pinus hartwegii,18.15,90.87,1273,7.69,13.15,0.0
Pinus hartwegii,39.38,70.04,386,5.47,15.3,0.02
Pinus hartwegii,32.24,53.63,1971,7.72,8.09,0.02
Pinus hartwegii,22.24,53.75,2031,5.77,8.7,0.2
Pinus hartwegii,19.35,24.35,2066,7.44,14.09,0.01
Pinus hartwegii,20.51,89.71,2205,8.02,13.6,0.0
Pinus hartwegii,18.51,83.91,645,5.13,7.59,0.0
Pinus hartwegii,33.72,32.25,1985,7.93,13.64,0.03
Pinus hartwegii,13.86,98.12,732,7.38,6.17,0.0
Pinus hartwegii,31.2,34.8,2344,7.21,10.89,0.61
Pinus hartwegii,25.52,40.16,2243,7.34,5.58,0.0
Pinus hartwegii,27.67,11.68,2061,7.99,10.53,0.0
Pinus hartwegii,38.98,71.53,392,5.94,6.58,0.0
Pinus hartwegii,11.24,82.55,653,8.29,13.47,0.0
Pinus hartwegii,22.5,56.83,2040,7.6,4.68,0.0
Pinus hartwegii,13.6,50.5,2477,7.54,5.07,0.0
Pinus hartwegii,26.94,37.44,306,8.5,14.11,0.0
Pinus hartwegii,18.9,10.93,1186,6.87,6.71,0.0
Pinus hartwegii,25.22,96.57,2178,7.0,8.33,0.01
Pinus hartwegii,19.16,13.94,1126,7.63,7.38,0.0
Pinus hartwegii,37.08,26.45,612,8.01,6.05,0.0
Pinus hartwegii,17.57,34.64,1989,7.47,13.04,0.02
Pinus hartwegii,27.98,17.56,2173,8.32,10.82,0.0
Pinus hartwegii,32.28,19.59,1392,5.61,8.01,0.0
Pinus hartwegii,16.66,83.51,1408,6.82,10.8,0.02
Pinus hartwegii,30.14,14.58,1859,6.71,15.86,0.06
Pinus hartwegii,15.92,36.53,966,7.18,8.55,0.0
Pinus hartwegii,19.08,20.05,425,8.17,8.22,0.0
Pinus hartwegii,20.75,11.04,1535,5.72,6.34,0.0
Pinus hartwegii,30.57,99.01,1725,6.38,12.53,0.42
Pinus hartwegii,19.8,28.43,349,5.5,4.55,0.0
Pinus hartwegii,36.54,79.95,2215,6.7,5.7,0.0
Pinus hartwegii,36.36,61.89,1289,5.15,11.43,0.06
Pinus hartwegii,19.81,27.99,1747,7.52,10.18,0.0
Pinus hartwegii,36.45,26.99,1872,5.49,9.1,0.0
Pinus hartwegii,17.97,36.13,711,7.29,11.43,0.02
Pinus hartwegii,36.26,56.58,2392,5.88,12.95,1.48
Pinus hartwegii,35.5,59.99,1032,6.56,13.77,8.67
Pinus hartwegii,31.79,63.73,1154,6.87,7.51,0.19
