Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Rhododendron arboreum,11.03,52.85,3539,5.77,4.31,0.15
Rhododendron arboreum,22.52,44.2,2572,6.15,10.99,0.01
Rhododendron arboreum,8.61,68.06,2729,6.31,8.19,1.52
Rhododendron arboreum,11.67,85.4,1918,4.69,11.28,0.01
Rhododendron arboreum,24.58,49.96,2692,5.45,10.44,0.0
Rhododendron arboreum,16.0,60.15,3106,5.77,5.95,19.29
Rhododendron arboreum,21.22,63.14,1799,5.0,7.9,0.3
Rhododendron arboreum,15.32,50.01,2166,6.18,11.41,1.33
Rhododendron arboreum,24.51,58.1,2361,6.1,8.61,0.04
Rhododendron arboreum,11.98,54.22,2163,6.21,11.87,0.5
Rhododendron arboreum,21.21,85.91,3115,4.61,7.43,0.0
Rhododendron arboreum,14.29,76.47,2244,5.66,4.26,1.9
Rhododendron arboreum,20.73,40.67,3175,4.52,8.48,0.0
Rhododendron arboreum,8.74,68.92,2821,5.05,6.52,0.38
Rhododendron arboreum,11.69,52.52,1550,5.88,8.35,5.21
Rhododendron arboreum,8.39,67.26,2427,6.23,5.99,0.67
Rhododendron arboreum,18.8,77.57,2344,6.08,10.9,1.64
Rhododendron arboreum,16.48,55.85,2926,4.52,7.43,0.23
Rhododendron arboreum,9.5,80.76,3548,4.54,5.54,0.0
Rhododendron arboreum,24.89,87.19,2936,5.83,10.29,0.0
Rhododendron arboreum,24.83,72.55,3299,4.7,11.97,0.0
Rhododendron arboreum,8.12,47.51,1524,6.24,8.39,0.07
Rhododendron arboreum,17.81,71.98,2156,6.01,6.75,21.64
Rhododendron arboreum,15.02,41.79,2849,5.4,9.8,1.71
Rhododendron arboreum,11.31,82.16,1661,5.03,7.25,0.41
Rhododendron arboreum,11.3,52.31,1980,6.25,5.45,1.29
Rhododendron arboreum,21.5,85.4,3451,5.51,8.49,0.09
Rhododendron arboreum,9.04,78.38,2361,5.41,4.12,0.05
Rhododendron arboreum,18.46,71.28,2427,4.75,10.4,0.28
Rhododendron arboreum,7.37,65.77,1576,4.65,5.43,0.0
Rhododendron arboreum,11.26,69.68,2195,4.8,7.89,1.13
Rhododendron arboreum,11.56,69.63,2114,5.78,9.95,12.1
Rhododendron arboreum,8.97,75.36,2813,5.51,8.79,1.87
Rhododendron arboreum,12.2,86.04,1943,6.4,10.44,0.33
Rhododendron arboreum,16.83,69.11,3622,5.02,11.93,0.06
Rhododendron arboreum,14.78,60.95,3181,6.03,7.16,34.67
Rhododendron arboreum,24.92,74.49,3228,5.77,6.15,0.01
Rhododendron arboreum,20.25,72.09,2020,5.81,7.69,6.09
Rhododendron arboreum,7.58,84.77,3480,5.7,8.97,0.04
Rhododendron arboreum,8.83,48.85,2257,5.84,5.53,0.3
Rhododendron arboreum,15.86,55.13,2407,6.02,6.43,28.26
Rhododendron arboreum,17.56,56.4,3276,4.81,9.53,0.5
Rhododendron arboreum,8.27,56.3,1882,4.73,11.06,0.0
Rhododendron arboreum,19.64,52.34,1565,5.72,5.07,0.35
Rhododendron arboreum,23.5,55.8,2562,5.32,8.44,0.09
Rhododendron arboreum,9.31,87.41,1996,4.59,5.73,0.0
Rhododendron arboreum,14.23,51.63,2163,4.83,4.31,0.08
Rhododendron arboreum,5.72,76.15,3506,4.7,10.61,0.0
Rhododendron arboreum,13.93,60.18,2014,5.68,4.37,2.97
Rhododendron arboreum,7.08,73.52,2246,4.78,4.28,0.0
Rhododendron arboreum,15.41,49.67,3300,5.6,9.16,8.24
Rhododendron arboreum,11.06,52.55,2750,5.75,10.33,3.62
Rhododendron arboreum,17.05,43.7,2890,4.51,5.86,0.01
Rhododendron arboreum,18.78,81.39,3347,4.91,8.71,0.23
Rhododendron arboreum,17.8,62.57,2177,5.23,6.56,10.06
Rhododendron arboreum,18.01,64.75,1604,5.62,10.18,5.04
Rhododendron arboreum,5.92,72.35,2968,5.01,11.09,0.0
Rhododendron arboreum,5.07,42.96,2825,5.16,10.13,0.0
Rhododendron arboreum,19.44,72.26,1874,4.83,10.78,0.09
Rhododendron arboreum,15.38,74.43,1867,5.63,8.41,32.1
Rhododendron arboreum,24.14,62.96,2479,5.74,6.88,0.09
Rhododendron arboreum,10.41,84.86,3112,5.65,4.49,0.09
Rhododendron arboreum,14.36,78.04,3619,6.37,7.7,2.6
Rhododendron arboreum,16.17,87.79,2184,4.88,7.74,0.4
Rhododendron arboreum,13.06,73.64,1906,6.49,6.54,4.3
Rhododendron arboreum,20.48,78.55,1746,5.28,6.44,0.41
Rhododendron arboreum,11.71,40.95,2118,5.2,5.16,0.1
Rhododendron arboreum,21.02,74.29,3020,5.39,10.75,0.27
Rhododendron arboreum,13.98,88.74,1664,6.22,7.39,1.09
Rhododendron arboreum,9.92,63.82,3193,4.76,4.41,0.01
Rhododendron arboreum,22.04,51.59,2099,4.93,7.5,0.05
Rhododendron arboreum,17.76,81.88,1908,4.64,10.67,0.02
Rhododendron arboreum,5.43,73.73,2261,6.26,4.37,0.0
Rhododendron arboreum,7.42,82.64,3141,4.64,9.29,0.0
Rhododendron arboreum,5.65,43.42,2374,5.91,9.11,0.01
Rhododendron arboreum,5.13,40.55,2707,5.25,5.0,0.0
Rhododendron arboreum,24.19,61.75,3659,6.5,6.67,0.0
Rhododendron arboreum,15.39,67.32,3582,4.57,10.17,0.06
Rhododendron arboreum,11.69,65.33,2352,5.23,11.25,1.4
Rhododendron arboreum,24.85,72.99,3049,6.35,7.29,0.01
Rhododendron arboreum,5.02,57.74,2414,6.26,4.92,0.0
Rhododendron arboreum,7.63,89.1,3622,5.6,5.78,0.0
Rhododendron arboreum,17.57,78.55,2701,5.26,11.32,0.77
Rhododendron arboreum,13.65,77.25,2136,4.72,8.14,0.85
Rhododendron arboreum,20.72,51.34,3014,5.68,10.99,0.26
Rhododendron arboreum,13.28,72.15,2197,6.32,4.34,1.19
Rhododendron arboreum,22.83,66.03,3623,5.98,8.23,0.11
Rhododendron arboreum,6.47,46.57,3148,5.15,10.19,0.0
Rhododendron arboreum,23.43,47.6,2241,5.87,5.25,0.01
Rhododendron arboreum,10.07,82.92,1907,4.87,5.7,0.04
Rhododendron arboreum,6.22,59.33,3029,4.91,6.09,0.0
Rhododendron arboreum,14.01,52.31,1833,6.01,5.14,3.16
Rhododendron arboreum,12.7,51.81,1815,5.97,11.95,0.4
Rhododendron arboreum,6.65,73.56,2398,6.13,10.35,0.05
Rhododendron arboreum,17.21,83.95,1572,4.59,10.28,0.01
Rhododendron arboreum,20.69,76.29,2541,5.8,6.28,2.05
Rhododendron arboreum,11.36,64.18,3295,4.75,10.77,0.08
Rhododendron arboreum,13.19,53.82,3346,5.5,11.51,0.75
Rhododendron arboreum,17.22,62.15,2504,5.57,5.32,11.09
Rhododendron arboreum,11.77,88.16,3169,4.83,11.78,0.0
Rhododendron arboreum,6.46,40.36,1883,5.13,4.44,0.0
Rhododendron arboreum,22.36,42.37,1950,4.95,7.55,0.01
Rhododendron arboreum,19.23,48.62,2502,6.11,5.55,1.23
Rhododendron arboreum,10.47,64.14,3575,5.06,9.2,0.5
Rhododendron arboreum,16.97,83.42,2533,4.73,8.67,0.34
Rhododendron arboreum,21.34,84.46,1545,5.06,6.08,0.01
Rhododendron arboreum,15.48,87.16,2754,4.82,7.87,0.38
Rhododendron arboreum,12.44,77.8,2788,4.88,10.55,0.38
Rhododendron arboreum,12.56,56.12,3416,5.95,5.2,2.15
Rhododendron arboreum,6.48,85.18,2702,5.1,10.54,0.0
Rhododendron arboreum,20.06,71.33,2941,4.71,10.55,0.05
Rhododendron arboreum,11.43,54.06,1695,4.5,6.52,0.03
Rhododendron arboreum,15.27,75.3,2242,6.15,6.89,27.48
Rhododendron arboreum,8.19,67.02,2464,5.89,11.85,0.09
Rhododendron arboreum,8.31,63.11,3084,6.41,5.58,0.14
Rhododendron arboreum,20.81,43.56,2498,6.12,9.13,0.37
Rhododendron arboreum,11.96,47.83,2729,4.57,4.11,0.0
Rhododendron arboreum,7.6,86.21,3148,5.59,11.85,0.0
Rhododendron arboreum,5.35,42.17,2190,6.3,8.1,0.0
Rhododendron arboreum,20.76,41.88,3185,6.07,8.17,0.2
Rhododendron arboreum,10.17,50.89,3141,5.58,6.13,1.28
Rhododendron arboreum,21.63,62.77,2876,4.87,7.76,0.15
Rhododendron arboreum,16.11,51.23,2396,6.2,6.02,8.78
Rhododendron arboreum,20.76,41.59,2554,6.15,8.59,0.29
Rhododendron arboreum,11.76,47.28,1986,6.18,9.36,2.64
Rhododendron arboreum,23.17,73.37,2185,5.96,11.61,0.02
Rhododendron arboreum,19.19,41.47,2506,4.72,11.94,0.0
Rhododendron arboreum,9.69,76.44,1740,4.74,10.15,0.03
Rhododendron arboreum,21.82,67.47,3173,5.82,7.57,1.2
Rhododendron arboreum,7.41,84.37,1936,5.0,4.5,0.0
Rhododendron arboreum,7.26,71.42,3261,6.44,4.42,0.0
Rhododendron arboreum,18.39,74.56,2921,4.57,11.68,0.01
Rhododendron arboreum,11.37,89.96,2059,5.12,4.03,0.01
Rhododendron arboreum,19.39,60.23,1737,5.93,10.31,2.46
Rhododendron arboreum,15.02,77.79,3667,4.64,6.5,0.06
Rhododendron arboreum,8.73,52.52,3036,6.15,7.61,0.87
Rhododendron arboreum,16.84,62.37,2977,5.78,6.21,26.31
Rhododendron arboreum,11.47,70.59,1893,4.58,8.33,0.18
Rhododendron arboreum,6.66,68.1,1572,4.82,5.45,0.0
Rhododendron arboreum,9.12,60.66,2794,5.05,10.33,0.27
Rhododendron arboreum,19.64,64.12,1564,4.51,6.31,0.02
Rhododendron arboreum,8.02,52.35,3612,6.0,9.47,0.09
Rhododendron arboreum,20.3,75.16,1578,5.14,7.16,0.43
Rhododendron arboreum,11.67,44.29,3097,5.03,9.25,0.32
Rhododendron arboreum,17.55,69.7,2333,6.47,5.37,2.68
Rhododendron arboreum,20.55,61.67,2795,5.43,4.26,0.21
Rhododendron arboreum,15.28,60.98,2999,5.58,10.23,18.46
Rhododendron arboreum,13.17,88.12,2649,5.03,4.04,0.02
Rhododendron arboreum,17.55,69.5,1589,6.1,4.98,1.67
Rhododendron arboreum,16.01,81.25,3572,4.97,8.15,0.58
Rhododendron arboreum,12.07,43.59,2652,5.11,10.82,0.19
Rhododendron arboreum,24.18,44.96,1659,6.24,7.86,0.0
Rhododendron arboreum,8.9,62.91,2181,4.65,10.09,0.03
Rhododendron arboreum,21.43,73.36,3633,6.41,5.3,0.03
Rhododendron arboreum,16.13,42.33,2321,4.93,6.34,0.33
Rhododendron arboreum,21.64,59.38,1688,5.85,11.68,0.05
Rhododendron arboreum,19.14,45.33,3340,6.0,5.8,0.42
Rhododendron arboreum,20.15,69.58,2113,6.25,7.83,4.6
Rhododendron arboreum,15.04,48.34,1609,5.72,8.95,6.65
Rhododendron arboreum,20.08,89.32,1802,5.59,9.1,0.22
Rhododendron arboreum,19.77,57.77,1936,5.08,6.57,1.02
Rhododendron arboreum,19.53,67.05,1695,5.38,7.49,4.19
Rhododendron arboreum,12.98,72.03,2365,6.5,8.5,11.34
Rhododendron arboreum,20.08,60.0,3160,5.35,5.79,1.11
Rhododendron arboreum,9.37,68.62,2261,4.53,9.86,0.02
Rhododendron arboreum,17.93,53.18,2835,6.3,11.72,0.45
Rhododendron arboreum,17.05,48.28,1576,5.95,11.9,0.17
Rhododendron arboreum,19.12,78.72,3491,4.53,10.39,0.0
Rhododendron arboreum,16.9,59.44,2165,5.43,6.63,23.76
Rhododendron arboreum,21.52,87.07,2311,4.98,6.47,0.02
Rhododendron arboreum,17.06,49.92,3279,6.05,10.34,2.4
Rhododendron arboreum,12.18,88.89,2603,5.5,5.24,0.42
Rhododendron arboreum,9.73,71.21,3531,5.99,10.57,0.42
Rhododendron arboreum,18.44,55.6,2277,5.63,8.3,20.81
Rhododendron arboreum,24.76,44.1,1675,5.92,7.46,0.0
Rhododendron arboreum,19.86,85.56,1666,5.03,4.63,0.01
Rhododendron arboreum,21.89,73.64,1624,5.99,11.56,0.03
Rhododendron arboreum,14.83,87.36,2832,5.61,8.24,6.2
Rhododendron arboreum,21.92,55.79,3607,5.33,9.8,0.06
Rhododendron arboreum,16.88,83.28,1998,5.35,5.22,0.95
Rhododendron arboreum,13.34,46.76,2923,5.14,6.26,1.54
Rhododendron arboreum,18.65,61.49,3516,5.47,11.99,0.16
Rhododendron arboreum,12.81,78.84,2633,5.67,9.97,10.21
Rhododendron arboreum,15.42,74.73,3606,4.74,9.23,0.24
Rhododendron arboreum,16.58,82.86,1674,4.9,10.37,0.14
Rhododendron arboreum,16.4,46.24,2347,6.37,10.39,1.47
Rhododendron arboreum,14.85,49.79,2532,4.85,9.93,0.82
Rhododendron arboreum,11.99,74.69,3023,6.49,5.19,0.82
Rhododendron arboreum,19.03,74.52,3620,4.62,4.79,0.0
Rhododendron arboreum,10.49,41.53,2765,5.21,6.74,0.27
Rhododendron arboreum,5.62,52.14,1567,4.99,7.85,0.0
Rhododendron arboreum,18.27,51.65,1766,4.74,5.64,0.07
Rhododendron arboreum,6.63,75.33,2666,5.35,6.64,0.07
Rhododendron arboreum,24.61,80.84,3175,6.03,9.74,0.0
Rhododendron arboreum,5.09,62.33,3502,5.0,11.07,0.0
Rhododendron arboreum,13.33,46.05,2996,5.99,10.81,1.47
Rhododendron arboreum,10.4,55.33,3467,6.36,6.58,0.77
Rhododendron arboreum,21.08,47.15,3072,5.07,11.22,0.01
Rhododendron arboreum,19.76,41.88,2793,5.35,6.27,0.27
Rhododendron arboreum,19.45,67.37,3289,4.63,4.27,0.01
Rhododendron arboreum,16.75,82.68,2461,5.69,7.68,15.39
Rhododendron arboreum,22.77,76.72,3349,5.72,7.52,0.14
Rhododendron arboreum,23.17,72.28,2372,5.49,11.1,0.03
Rhododendron arboreum,5.11,70.51,3689,5.93,11.69,0.0
Rhododendron arboreum,9.1,61.09,1501,4.77,7.2,0.05
Rhododendron arboreum,16.96,41.49,2322,5.81,5.08,0.67
Rhododendron arboreum,22.3,85.76,2952,4.62,10.81,0.0
Rhododendron arboreum,15.62,64.48,2584,6.16,11.03,8.17
Rhododendron arboreum,16.42,48.51,2141,5.83,10.96,2.6
Rhododendron arboreum,18.81,47.96,1669,4.9,9.89,0.1
Rhododendron arboreum,21.54,46.2,2801,5.56,9.0,0.33
Rhododendron arboreum,13.04,80.87,2635,5.26,5.95,3.23
Rhododendron arboreum,20.71,42.91,2011,5.05,11.85,0.0
Rhododendron arboreum,17.66,55.71,3520,4.73,7.81,0.24
Rhododendron arboreum,15.23,68.43,1674,4.65,8.93,0.48
Rhododendron arboreum,24.09,88.92,3167,6.38,5.6,0.0
Rhododendron arboreum,14.22,43.03,2584,4.87,5.79,0.19
Rhododendron arboreum,8.94,46.98,3420,5.04,5.89,0.02
Rhododendron arboreum,24.33,79.05,3025,6.1,7.14,0.02
Rhododendron arboreum,24.21,43.29,1534,6.38,11.61,0.0
Rhododendron arboreum,24.04,52.93,1571,4.61,11.69,0.0
Rhododendron arboreum,12.1,79.21,3272,6.16,5.79,1.81
Rhododendron arboreum,24.7,56.12,2161,5.58,9.59,0.02
Rhododendron arboreum,11.12,87.68,2239,6.46,7.62,0.53
Rhododendron arboreum,5.82,40.47,1671,6.36,11.46,0.0
Rhododendron arboreum,13.7,80.66,2835,4.77,11.39,0.06
Rhododendron arboreum,5.4,41.05,3315,6.19,4.54,0.0
Rhododendron arboreum,24.02,60.18,3273,5.12,7.75,0.01
Rhododendron arboreum,19.49,44.79,3097,4.85,7.74,0.09
Rhododendron arboreum,24.25,63.71,1903,6.12,11.98,0.0
Rhododendron arboreum,19.74,73.81,1936,5.94,8.88,5.73
Rhododendron arboreum,15.5,67.59,3149,5.57,11.77,1.91
Rhododendron arboreum,15.46,75.57,1823,6.22,8.5,16.29
Rhododendron arboreum,7.06,41.02,3164,5.16,11.49,0.0
Rhododendron arboreum,12.58,46.9,3034,6.44,5.92,0.86
Rhododendron arboreum,14.6,59.63,2686,5.34,5.24,7.67
Rhododendron arboreum,15.52,65.36,2142,4.7,10.17,0.64
Rhododendron arboreum,17.38,79.49,1611,4.61,10.99,0.01
Rhododendron arboreum,23.98,41.28,3317,5.79,6.6,0.0
Rhododendron arboreum,9.6,51.25,1863,6.4,9.5,0.43
Rhododendron arboreum,16.35,68.2,2748,4.75,7.94,2.34
Rhododendron arboreum,11.52,65.86,2398,4.63,10.15,0.18
Rhododendron arboreum,24.65,73.5,2202,5.6,10.25,0.01
Rhododendron arboreum,14.92,64.2,3448,5.45,9.72,10.04
Rhododendron arboreum,5.39,46.15,2485,6.08,6.92,0.01
Rhododendron arboreum,23.17,50.18,3154,6.41,11.49,0.0
Rhododendron arboreum,14.94,56.18,1868,6.21,8.49,22.02
Rhododendron arboreum,11.35,65.38,1569,6.09,10.73,1.5
Rhododendron arboreum,9.53,75.88,3662,6.29,7.27,0.33
Rhododendron arboreum,9.72,51.73,2470,5.34,11.21,0.23
Rhododendron arboreum,22.02,55.43,1886,4.52,7.37,0.0
Rhododendron arboreum,12.33,55.63,1577,5.7,7.96,10.84
Rhododendron arboreum,16.85,87.07,2237,4.9,4.84,0.05
Rhododendron arboreum,11.57,58.17,3101,4.79,8.12,0.76
Rhododendron arboreum,8.66,52.15,3669,4.61,11.51,0.0
Rhododendron arboreum,12.93,69.65,3527,5.3,9.98,2.85
Rhododendron arboreum,9.6,79.87,3416,4.76,10.54,0.01
Rhododendron arboreum,19.7,59.55,2730,5.44,5.04,1.31
Rhododendron arboreum,6.32,88.05,1779,4.65,11.86,0.0
Rhododendron arboreum,8.85,85.9,2716,4.83,7.13,0.02
Rhododendron arboreum,12.67,52.26,2260,6.16,7.35,16.28
Rhododendron arboreum,6.5,40.04,2292,5.77,6.19,0.01
Rhododendron arboreum,6.26,59.19,2925,4.98,4.36,0.0
Rhododendron arboreum,15.84,69.64,2439,6.13,8.45,57.01
Rhododendron arboreum,6.41,89.36,2354,4.57,4.56,0.0
Rhododendron arboreum,20.23,64.47,2235,5.84,7.32,9.15
Rhododendron arboreum,5.95,61.49,2335,6.42,8.02,0.04
Rhododendron arboreum,23.57,45.16,2425,5.03,7.43,0.01
Rhododendron arboreum,19.88,67.16,2221,5.91,6.83,9.31
Rhododendron arboreum,18.08,81.05,3425,4.61,9.48,0.03
Rhododendron arboreum,24.03,48.49,2065,4.66,11.63,0.0
Rhododendron arboreum,20.19,66.45,1850,6.18,5.6,1.15
Rhododendron arboreum,7.19,55.01,2052,6.45,6.49,0.06
Rhododendron arboreum,17.58,73.42,2429,5.78,10.42,11.12
Rhododendron arboreum,9.36,61.06,2558,4.75,6.6,0.15
Rhododendron arboreum,17.18,58.01,3379,5.3,11.14,0.93
Rhododendron arboreum,18.22,65.12,1907,5.1,9.79,2.88
Rhododendron arboreum,9.93,69.1,3106,5.74,9.18,5.1
Rhododendron arboreum,6.89,69.51,3499,4.85,4.67,0.0
Rhododendron arboreum,14.73,64.13,1813,5.33,9.34,17.15
Rhododendron arboreum,18.35,50.28,3614,6.41,5.62,0.21
Rhododendron arboreum,11.78,46.46,3079,5.19,11.64,0.08
Rhododendron arboreum,11.51,64.3,2327,5.32,10.54,4.21
Rhododendron arboreum,20.61,62.75,1533,5.22,6.48,0.44
Rhododendron arboreum,12.11,53.4,2030,5.55,5.99,6.43
Rhododendron arboreum,13.11,57.19,1612,5.33,5.21,1.63
Rhododendron arboreum,14.8,61.13,2983,5.86,10.36,19.21
Rhododendron arboreum,16.28,75.27,3501,5.97,6.4,6.65
Rhododendron arboreum,14.55,42.36,2458,6.46,11.11,0.22
Rhododendron arboreum,7.17,64.01,2504,6.19,8.1,0.46
Rhododendron arboreum,5.38,44.0,3437,4.94,4.41,0.0
Rhododendron arboreum,11.02,88.33,2388,5.64,11.64,0.09
Rhododendron arboreum,21.02,88.47,2216,5.59,4.79,0.03
Rhododendron arboreum,20.99,70.02,2057,5.23,11.09,0.17
Rhododendron arboreum,7.6,70.16,2406,4.68,6.71,0.02
Rhododendron arboreum,11.99,46.87,1757,4.51,6.87,0.02
Rhododendron arboreum,16.33,75.07,2146,6.16,9.53,17.67
Rhododendron arboreum,7.18,82.17,2992,4.6,7.89,0.0
Rhododendron arboreum,10.71,73.95,3471,5.55,5.77,1.14
Rhododendron arboreum,20.92,81.11,2326,4.91,8.21,0.13
Rhododendron arboreum,12.6,49.02,2420,5.6,6.28,8.04
Rhododendron arboreum,6.22,61.96,2535,4.97,6.21,0.01
Rhododendron arboreum,8.1,74.17,1596,5.02,7.72,0.07
Rhododendron arboreum,17.76,69.88,1729,4.92,6.91,1.46
Rhododendron arboreum,20.29,70.55,2804,4.66,4.91,0.02
Rhododendron arboreum,11.74,43.5,1718,4.54,5.99,0.01
Rhododendron arboreum,13.98,52.73,1727,4.78,10.91,0.11
Rhododendron arboreum,8.9,69.32,2031,4.88,10.8,0.04
Rhododendron arboreum,15.92,78.82,1809,6.25,7.02,8.04
Rhododendron arboreum,6.02,71.2,2033,6.48,8.69,0.02
Rhododendron arboreum,15.61,51.2,2231,6.0,9.81,14.37
Rhododendron arboreum,11.91,60.41,3163,4.97,6.75,1.9
Rhododendron arboreum,11.63,64.52,2889,6.15,8.66,20.19
Rhododendron arboreum,13.69,57.44,3481,5.1,9.96,1.58
Rhododendron arboreum,20.03,57.55,2347,4.98,10.46,0.3
Rhododendron arboreum,14.51,51.05,2845,6.02,6.84,19.97
Rhododendron arboreum,19.07,89.22,2884,5.05,11.16,0.02
Rhododendron arboreum,11.11,75.31,2566,4.53,4.51,0.01
Rhododendron arboreum,14.99,66.58,2336,6.22,4.63,4.41
Rhododendron arboreum,10.52,45.79,3587,6.44,8.39,0.17
Rhododendron arboreum,9.0,74.9,1964,6.27,7.97,1.16
Rhododendron arboreum,16.57,71.28,2191,5.97,5.75,17.58
Rhododendron arboreum,5.36,58.52,1535,5.38,8.67,0.01
Rhododendron arboreum,7.75,41.26,2325,5.44,9.93,0.02
Rhododendron arboreum,15.18,55.0,2527,6.45,4.94,2.04
Rhododendron arboreum,24.93,78.51,3342,6.14,10.89,0.0
Rhododendron arboreum,11.95,43.39,3582,6.0,7.15,0.68
Rhododendron arboreum,15.8,76.87,2712,4.75,5.78,0.46
Rhododendron arboreum,20.95,47.42,2134,5.14,8.46,0.25
Rhododendron arboreum,10.47,74.21,3286,5.69,8.34,5.02
Rhododendron arboreum,12.55,71.98,1859,5.86,9.87,12.49
Rhododendron arboreum,19.22,87.19,3688,6.32,6.67,0.08
Rhododendron arboreum,15.46,74.36,1701,5.11,4.94,0.74
Rhododendron arboreum,19.71,55.59,2744,4.79,7.65,0.39
Rhododendron arboreum,11.34,52.13,2083,4.67,4.02,0.01
Rhododendron arboreum,6.39,44.17,2822,4.71,7.92,0.0
Rhododendron arboreum,5.75,44.81,2574,5.77,10.31,0.0
Rhododendron arboreum,6.24,72.83,2761,5.03,8.25,0.02
Rhododendron arboreum,9.6,55.34,2943,5.1,11.16,0.11
Rhododendron arboreum,9.78,56.68,2693,4.5,11.33,0.0
Rhododendron arboreum,20.83,66.12,1661,5.08,6.88,0.37
Rhododendron arboreum,11.98,49.31,2969,4.51,8.86,0.05
Rhododendron arboreum,7.64,89.18,1811,6.05,8.37,0.03
Rhododendron arboreum,21.74,72.83,3457,6.46,8.28,0.13
Rhododendron arboreum,23.5,52.59,3546,4.9,6.92,0.0
Rhododendron arboreum,9.74,40.28,3183,6.21,7.46,0.15
Rhododendron arboreum,5.79,52.46,2108,5.12,6.3,0.01
Rhododendron arboreum,5.33,59.95,2449,5.88,7.15,0.04
Rhododendron arboreum,21.24,70.87,1604,5.16,5.88,0.13
Rhododendron arboreum,23.19,89.09,2992,5.67,10.31,0.01
Rhododendron arboreum,20.13,78.15,3123,6.42,7.08,0.75
Rhododendron arboreum,15.93,70.84,2013,5.42,5.63,10.23
Rhododendron arboreum,17.64,70.61,3059,6.15,8.17,21.31
Rhododendron arboreum,22.13,69.46,1572,5.71,9.35,0.3
Rhododendron arboreum,14.0,45.2,1885,4.94,7.76,0.75
Rhododendron arboreum,6.96,48.2,2782,4.58,8.27,0.0
Rhododendron arboreum,24.8,89.38,2266,4.55,11.96,0.0
Rhododendron arboreum,22.65,71.95,2641,5.97,9.86,0.3
Rhododendron arboreum,12.95,51.98,2575,6.39,10.46,2.67
Rhododendron arboreum,20.47,71.42,2792,4.79,4.31,0.01
Rhododendron arboreum,13.54,65.41,2316,5.69,4.66,6.49
Rhododendron arboreum,14.32,65.49,3485,5.07,4.09,0.16
Rhododendron arboreum,17.9,66.87,3052,5.35,9.67,9.44
Rhododendron arboreum,10.14,66.7,2220,6.16,5.07,1.31
Rhododendron arboreum,10.39,53.68,2437,5.54,6.13,3.55
Rhododendron arboreum,23.83,83.98,2198,4.83,4.98,0.0
Rhododendron arboreum,15.79,69.21,2800,4.82,10.29,1.22
Rhododendron arboreum,11.01,59.58,3140,5.06,6.54,1.53
Rhododendron arboreum,5.01,40.73,3404,5.17,6.5,0.0
Rhododendron arboreum,18.4,83.71,1701,5.31,6.64,0.9
Rhododendron arboreum,16.99,86.27,2202,5.95,11.09,0.75
Rhododendron arboreum,16.72,72.85,3682,4.52,11.02,0.01
Rhododendron arboreum,14.27,59.85,3649,5.1,11.42,0.22
Rhododendron arboreum,17.91,78.24,1775,5.2,5.94,1.31
Rhododendron arboreum,21.09,60.46,3004,4.95,11.45,0.02
Rhododendron arboreum,18.07,69.72,1603,4.72,8.29,0.36
Rhododendron arboreum,7.6,56.07,2501,5.88,9.3,0.57
Rhododendron arboreum,23.9,49.66,3359,5.66,11.05,0.0
Rhododendron arboreum,8.67,48.1,2843,4.62,7.49,0.01
Rhododendron arboreum,21.41,84.34,2335,6.25,5.7,0.09
Rhododendron arboreum,19.2,83.74,2117,6.23,10.15,0.7
Rhododendron arboreum,18.83,59.04,3243,5.16,11.6,0.19
Rhododendron arboreum,19.81,56.08,2772,4.51,6.94,0.04
Rhododendron arboreum,24.8,89.32,2003,5.89,8.07,0.0
Rhododendron arboreum,20.54,57.74,3358,5.71,11.21,0.24
Rhododendron arboreum,23.68,68.02,2251,5.83,5.61,0.06
Rhododendron arboreum,24.98,78.04,3635,6.38,9.7,0.0
Rhododendron arboreum,15.22,51.06,2658,4.63,4.6,0.04
Rhododendron arboreum,6.28,63.58,1973,4.69,10.6,0.0
Rhododendron arboreum,9.74,69.13,2144,6.2,6.74,3.64
Rhododendron arboreum,11.8,54.54,2241,6.38,9.02,6.52
Rhododendron arboreum,5.23,40.64,2468,6.09,5.29,0.0
Rhododendron arboreum,18.86,76.29,2413,4.72,7.0,0.34
Rhododendron arboreum,14.46,72.0,3282,5.94,5.1,4.71
Rhododendron arboreum,6.05,54.81,2378,6.25,7.38,0.05
Rhododendron arboreum,21.55,47.01,1887,5.55,11.72,0.01
Rhododendron arboreum,6.65,67.57,3526,4.78,8.71,0.0
Rhododendron arboreum,12.82,53.36,2219,5.46,9.73,11.11
Rhododendron arboreum,10.37,76.42,2703,4.54,7.24,0.05
Rhododendron arboreum,5.48,51.0,3361,5.43,9.43,0.0
Rhododendron arboreum,9.27,50.73,3524,6.35,10.85,0.04
Rhododendron arboreum,12.93,72.93,2452,6.33,9.95,9.16
Rhododendron arboreum,14.72,40.66,2456,5.78,4.89,0.6
Rhododendron arboreum,10.8,43.94,2016,6.36,7.55,0.7
Rhododendron arboreum,10.32,89.55,3491,5.97,4.84,0.02
Rhododendron arboreum,16.13,41.61,2168,5.63,8.67,4.14
Rhododendron arboreum,22.04,85.29,3470,4.72,7.06,0.0
Rhododendron arboreum,12.51,55.31,3268,5.35,6.33,4.78
Rhododendron arboreum,8.39,86.41,1783,6.41,8.37,0.05
Rhododendron arboreum,8.44,75.63,2091,5.03,5.23,0.04
